date,user_id,segment,campaign,email_sent,opened,clicked,purchased,revenue,past_purchases,avg_order_value,days_since_last_purchase
2025-03-10,U2071,VIP,Win-Back,1,1,1,0,0,27,179.7,12
2025-01-14,U2072,New User,New Arrival,1,0,0,0,0,0,90.99,1
2025-03-24,U2073,Inactive,Summer Sale,1,0,0,0,0,0,32.92,360
2025-03-30,U2074,Regular,Summer Sale,0,0,0,0,0,4,32.3,55
2025-01-01,U2075,Regular,Loyalty Reward,1,0,0,0,0,8,179.18,10
2025-01-30,U2076,Frequent Buyer,Flash Deal,1,0,0,0,0,14,196.43,11
2025-02-16,U2077,Regular,Summer Sale,1,0,0,0,0,3,26.34,19
2025-01-14,U2078,Frequent Buyer,New Arrival,0,0,0,1,74.65,11,84.95,1
2025-02-27,U2079,New User,New Arrival,1,1,0,0,0,0,144.44,5
2025-02-18,U2080,VIP,Win-Back,1,0,0,0,0,43,66.65,7
2025-01-07,U2081,New User,Win-Back,1,0,0,0,0,0,151.35,17
2025-02-03,U2082,Regular,Loyalty Reward,1,1,0,0,0,3,178.62,39
2025-02-11,U2083,New User,Win-Back,1,0,0,0,0,1,144.27,2
2025-01-11,U2084,Frequent Buyer,Weekend Special,1,0,0,1,210.03,9,174.63,2
2025-02-07,U2085,Inactive,New Arrival,1,0,0,0,0,2,148.06,118
2025-02-10,U2086,Regular,Weekend Special,1,1,1,0,0,4,42.86,53
2025-03-09,U2087,New User,Welcome Series,1,1,0,0,0,0,178.87,12
2025-03-15,U2088,Inactive,Weekend Special,1,0,0,1,229.43,2,198.27,247
2025-01-17,U2089,Inactive,Weekend Special,1,1,0,1,108.85,0,126.39,241
2025-03-05,U2090,Inactive,Loyalty Reward,0,0,0,0,0,0,184.32,192
2025-03-21,U2091,Regular,New Arrival,0,0,0,0,0,5,88.95,14
2025-01-28,U2092,Regular,New Arrival,0,0,0,1,76.7,5,59.9,53
2025-01-06,U2093,Frequent Buyer,Weekend Special,1,1,0,0,0,10,189.91,3
2025-02-22,U2094,Frequent Buyer,Win-Back,1,0,0,0,0,30,50.46,1
2025-02-12,U2095,VIP,Weekend Special,1,0,0,1,91.88,21,83.15,6
2025-01-25,U2096,New User,Weekend Special,1,0,0,0,0,1,198.73,9
2025-03-11,U2097,Frequent Buyer,New Arrival,1,1,0,1,26.78,16,31.66,8
2025-02-11,U2098,Regular,Summer Sale,0,0,0,0,0,3,199.9,31
2025-02-12,U2099,New User,Loyalty Reward,1,0,0,0,0,1,179.99,0
2025-01-01,U2100,Regular,Summer Sale,0,0,0,0,0,3,132.81,21
2025-01-14,U2101,Regular,Weekend Special,1,0,0,0,0,4,178.89,24
2025-01-10,U2102,Inactive,Loyalty Reward,1,0,0,0,0,2,154.96,140
2025-01-06,U2103,Frequent Buyer,Loyalty Reward,0,0,0,0,0,11,143.65,5
2025-02-24,U2104,New User,Summer Sale,1,0,0,1,78.45,1,95.54,25
2025-01-10,U2105,Regular,Flash Deal,0,0,0,0,0,6,88.6,10
2025-03-04,U2106,Regular,Win-Back,1,0,0,0,0,3,80.82,32
2025-03-09,U2107,VIP,Loyalty Reward,1,0,0,0,0,31,68.72,10
2025-03-20,U2108,Frequent Buyer,Flash Deal,1,0,0,1,171.48,24,151.28,7
2025-01-03,U2109,Inactive,Loyalty Reward,1,0,0,0,0,2,198.74,208
2025-01-12,U2110,Frequent Buyer,New Arrival,0,0,0,0,0,28,156.83,7
2025-01-03,U2111,Frequent Buyer,Summer Sale,1,0,0,0,0,20,132.8,3
2025-02-21,U2112,VIP,Weekend Special,0,0,0,0,0,26,170.25,5
2025-01-23,U2113,New User,New Arrival,0,0,0,0,0,1,43.68,20
2025-02-06,U2114,Frequent Buyer,Flash Deal,1,0,0,0,0,28,138.98,11
2025-03-11,U2115,Inactive,Loyalty Reward,1,0,0,0,0,2,78.15,135
2025-02-24,U2116,Frequent Buyer,Loyalty Reward,0,0,0,1,95.73,26,78.77,15
2025-01-31,U2117,Regular,Win-Back,1,0,0,0,0,8,196.39,12
2025-02-19,U2118,VIP,Loyalty Reward,0,0,0,1,85.66,25,103.51,14
2025-03-09,U2119,Inactive,Summer Sale,0,0,0,0,0,2,165.65,73
2025-03-16,U2120,Frequent Buyer,Weekend Special,1,0,0,0,0,29,173.7,8
2025-01-21,U2121,Regular,Welcome Series,0,0,0,1,82.61,7,64.97,36
2025-02-19,U2122,Regular,New Arrival,0,0,0,0,0,8,125.32,6
2025-02-28,U2123,Regular,Flash Deal,1,1,0,0,0,8,188.27,39
2025-01-27,U2124,Frequent Buyer,Win-Back,1,0,0,0,0,14,184.43,8
2025-01-17,U2125,Regular,New Arrival,1,0,0,0,0,2,85.27,53
2025-01-22,U2126,Frequent Buyer,Loyalty Reward,1,0,0,1,25.02,15,28.75,5
2025-02-20,U2127,Inactive,Weekend Special,1,0,0,0,0,0,65.95,164
2025-01-14,U2128,Regular,Win-Back,1,0,0,0,0,7,46.51,9
2025-03-11,U2129,Inactive,Weekend Special,1,0,0,0,0,1,160.11,179
2025-02-21,U2130,VIP,Win-Back,0,0,0,0,0,41,20.39,1
2025-02-18,U2131,New User,Welcome Series,1,0,0,0,0,1,58.65,12
2025-03-11,U2132,Regular,Weekend Special,1,0,0,0,0,3,139.67,30
2025-02-28,U2133,Frequent Buyer,Welcome Series,0,0,0,0,0,13,111.72,2
2025-01-05,U2134,New User,Summer Sale,1,0,0,0,0,1,68.43,17
2025-03-24,U2135,Regular,Welcome Series,1,1,1,0,0,7,108.86,46
2025-03-03,U2136,VIP,Win-Back,0,0,0,1,37.86,43,31.96,13
2025-02-19,U2137,Regular,Loyalty Reward,0,0,0,0,0,6,159.35,44
2025-03-24,U2138,VIP,Win-Back,1,1,0,1,190.53,24,169.85,7
2025-01-04,U2139,Regular,Loyalty Reward,1,0,0,0,0,2,154.78,29
2025-01-18,U2140,VIP,Win-Back,1,1,0,1,68.79,32,61.47,19
2025-02-03,U2141,Regular,Win-Back,1,1,0,0,0,8,116.04,41
2025-02-13,U2142,VIP,Flash Deal,1,1,0,1,79.31,36,86.98,19
2025-01-03,U2143,VIP,Weekend Special,1,0,0,0,0,38,19.75,13
2025-03-03,U2144,Frequent Buyer,Summer Sale,1,1,1,1,159.61,9,131.2,15
2025-02-11,U2145,Frequent Buyer,Summer Sale,1,1,1,1,59.79,10,53.88,6
2025-01-20,U2146,Regular,Loyalty Reward,1,0,0,0,0,5,162.78,59
2025-03-13,U2147,New User,Loyalty Reward,0,0,0,1,55.76,1,47.81,12
2025-02-12,U2148,Regular,Flash Deal,1,0,0,0,0,2,58.48,38
2025-01-18,U2149,Inactive,Welcome Series,1,0,0,0,0,2,91.87,286
2025-02-08,U2150,Frequent Buyer,Loyalty Reward,1,0,0,0,0,29,193.44,6
2025-03-17,U2151,New User,New Arrival,1,0,0,0,0,1,178.26,1
2025-03-23,U2152,Regular,Loyalty Reward,1,0,0,0,0,7,27.81,25
2025-02-24,U2153,Regular,Win-Back,1,1,0,0,0,4,112.09,29
2025-03-09,U2154,Frequent Buyer,Flash Deal,1,1,0,0,0,9,171.5,3
2025-01-08,U2155,New User,Loyalty Reward,1,0,0,1,107.49,0,127.22,28
2025-02-21,U2156,Regular,Weekend Special,0,0,0,0,0,4,147.75,27
2025-02-18,U2157,New User,Win-Back,1,1,0,1,87.9,1,100.89,8
2025-01-23,U2158,New User,Summer Sale,0,0,0,1,171.53,1,149.97,12
2025-02-22,U2159,Regular,Flash Deal,1,0,0,0,0,8,191.99,6
2025-03-31,U2160,Inactive,New Arrival,1,0,0,0,0,0,58.71,145
2025-02-20,U2161,VIP,Flash Deal,1,1,0,0,0,32,92.31,16
2025-03-15,U2162,Frequent Buyer,Summer Sale,1,1,1,1,44.68,24,48.39,14
2025-01-17,U2163,VIP,Loyalty Reward,1,1,0,0,0,22,54.63,19
2025-03-19,U2164,New User,Weekend Special,0,0,0,0,0,0,116.38,5
2025-01-26,U2165,Inactive,Summer Sale,1,1,0,0,0,0,138.46,333
2025-01-03,U2166,Inactive,Weekend Special,1,0,0,0,0,2,35.25,143
2025-01-01,U2167,Regular,Summer Sale,1,0,0,0,0,7,51.79,46
2025-01-15,U2168,New User,New Arrival,1,1,1,0,0,0,127.61,3
2025-02-21,U2169,Inactive,Summer Sale,0,0,0,0,0,0,36.31,105
2025-03-21,U2170,Regular,Flash Deal,1,0,0,0,0,2,97.6,26
2025-02-06,U2171,Frequent Buyer,Summer Sale,1,1,1,1,123.23,21,114.19,8
2025-03-31,U2172,Inactive,Summer Sale,1,0,0,0,0,2,196.67,252
2025-03-30,U2173,Frequent Buyer,Welcome Series,1,0,0,0,0,11,163.99,11
2025-02-09,U2174,New User,Welcome Series,0,0,0,0,0,0,50.29,29
2025-01-16,U2175,Regular,Summer Sale,0,0,0,0,0,8,179.3,14
2025-03-17,U2176,Regular,Win-Back,0,0,0,1,23.91,3,26.16,44
2025-01-05,U2177,Regular,New Arrival,1,1,1,0,0,6,74.1,60
2025-02-17,U2178,Inactive,Win-Back,1,0,0,0,0,1,93.29,93
2025-03-07,U2179,Regular,Weekend Special,1,1,1,0,0,5,100.42,12
2025-03-08,U2180,Inactive,Summer Sale,1,1,0,0,0,1,156.24,276
2025-02-22,U2181,New User,Loyalty Reward,1,0,0,0,0,0,195.23,22
2025-01-23,U2182,Inactive,Weekend Special,0,0,0,0,0,0,81.81,213
2025-03-18,U2183,Regular,Win-Back,0,0,0,0,0,2,79.55,38
2025-02-26,U2184,New User,Win-Back,1,0,0,0,0,0,51.81,21
2025-01-08,U2185,Inactive,Summer Sale,1,0,0,0,0,0,123.25,130
2025-01-16,U2186,Inactive,Win-Back,0,0,0,0,0,2,154.69,288
2025-02-10,U2187,New User,Loyalty Reward,1,1,0,0,0,0,115.62,30
2025-03-23,U2188,Regular,Weekend Special,0,0,0,0,0,4,22.01,24
2025-01-13,U2189,New User,Win-Back,0,0,0,0,0,0,165.53,12
2025-03-30,U2190,Inactive,Flash Deal,1,0,0,0,0,1,60.92,225
2025-01-04,U2191,VIP,Win-Back,1,1,1,1,205.71,43,164.3,6
2025-01-31,U2192,Regular,Weekend Special,1,1,0,0,0,2,137.24,6
2025-01-10,U2193,VIP,Welcome Series,1,0,0,0,0,43,193.07,19
2025-03-06,U2194,Frequent Buyer,Loyalty Reward,0,0,0,1,124.71,13,98.49,9
2025-02-18,U2195,VIP,Weekend Special,1,1,1,1,27.97,49,23.66,6
2025-02-20,U2196,New User,Flash Deal,0,0,0,0,0,0,161.42,19
2025-02-15,U2197,Inactive,Win-Back,1,0,0,0,0,2,57.43,105
2025-03-16,U2198,VIP,Weekend Special,0,0,0,0,0,50,118.26,4
2025-02-03,U2199,Inactive,Loyalty Reward,1,0,0,0,0,0,144.87,252
2025-02-15,U2200,Frequent Buyer,Flash Deal,1,1,1,1,91.07,18,97.13,6
2025-02-25,U2201,VIP,Loyalty Reward,1,1,1,1,83.15,29,64.19,8
2025-03-17,U2202,VIP,Flash Deal,1,0,0,0,0,42,19.08,3
2025-03-02,U2203,Regular,Flash Deal,1,0,0,0,0,7,199.74,18
2025-02-08,U2204,Frequent Buyer,Welcome Series,1,1,1,1,119.61,10,117.91,6
2025-01-09,U2205,New User,Weekend Special,0,0,0,0,0,0,160.72,13
2025-01-13,U2206,Regular,Win-Back,1,1,0,0,0,6,131.64,39
2025-03-31,U2207,New User,Loyalty Reward,1,0,0,0,0,0,185.04,20
2025-03-26,U2208,VIP,Welcome Series,1,1,1,1,156.59,34,142.41,19
2025-03-02,U2209,Regular,Summer Sale,1,1,0,0,0,8,60.58,29
2025-02-11,U2210,VIP,Loyalty Reward,1,1,1,1,75.04,30,91.0,17
2025-03-13,U2211,VIP,Win-Back,1,1,1,1,187.57,48,194.69,13
2025-03-15,U2212,Inactive,Loyalty Reward,1,0,0,0,0,1,93.36,286
2025-02-18,U2213,Frequent Buyer,Weekend Special,0,0,0,0,0,25,93.65,13
2025-03-30,U2214,Regular,Summer Sale,1,0,0,0,0,4,88.35,43
2025-01-18,U2215,Regular,Welcome Series,0,0,0,0,0,3,193.21,33
2025-03-10,U2216,VIP,Weekend Special,1,0,0,0,0,20,47.72,17
2025-01-11,U2217,New User,Flash Deal,1,1,0,0,0,0,102.8,16
2025-01-15,U2218,Inactive,Summer Sale,1,0,0,0,0,1,198.93,144
2025-03-12,U2219,VIP,Summer Sale,0,0,0,1,114.38,29,94.57,18
2025-02-16,U2220,Regular,Welcome Series,1,0,0,0,0,4,38.66,40
2025-01-26,U2221,Frequent Buyer,New Arrival,1,0,0,1,62.22,30,71.52,11
2025-01-27,U2222,Regular,Win-Back,0,0,0,0,0,7,128.73,51
2025-01-02,U2223,Frequent Buyer,Win-Back,1,0,0,1,214.72,14,175.51,7
2025-02-04,U2224,VIP,New Arrival,1,0,0,1,180.19,36,147.23,11
2025-03-07,U2225,Frequent Buyer,Loyalty Reward,1,0,0,0,0,29,110.22,7
2025-03-30,U2226,Frequent Buyer,Weekend Special,1,1,0,1,73.07,17,63.41,14
2025-03-10,U2227,VIP,Loyalty Reward,1,0,0,0,0,35,59.57,15
2025-03-16,U2228,VIP,Welcome Series,0,0,0,0,0,24,178.69,10
2025-04-01,U2229,Inactive,Loyalty Reward,0,0,0,0,0,2,61.95,105
2025-01-20,U2230,Frequent Buyer,Weekend Special,1,0,0,0,0,26,124.59,4
2025-01-22,U2231,VIP,Loyalty Reward,1,1,1,1,175.77,28,196.93,19
2025-02-19,U2232,Regular,Loyalty Reward,0,0,0,1,92.78,2,86.4,29
2025-03-24,U2233,Frequent Buyer,Welcome Series,1,0,0,0,0,21,26.42,15
2025-01-05,U2234,New User,Weekend Special,1,1,0,0,0,1,51.07,9
2025-02-12,U2235,Inactive,Weekend Special,1,1,0,0,0,1,189.54,254
2025-02-06,U2236,Inactive,New Arrival,1,1,0,0,0,0,182.42,104
2025-03-12,U2237,Inactive,Win-Back,0,0,0,0,0,1,111.72,347
2025-03-13,U2238,VIP,Flash Deal,0,0,0,0,0,40,44.47,17
2025-02-16,U2239,VIP,Win-Back,1,1,1,1,157.76,46,159.59,19
2025-02-18,U2240,VIP,Loyalty Reward,1,1,0,0,0,23,94.85,17
2025-03-27,U2241,New User,Welcome Series,1,0,0,0,0,1,77.09,10
2025-01-18,U2242,Inactive,Summer Sale,0,0,0,0,0,0,139.5,134
2025-01-14,U2243,Regular,Welcome Series,1,0,0,0,0,3,109.76,33
2025-03-05,U2244,Frequent Buyer,Flash Deal,1,0,0,0,0,10,159.21,14
2025-01-28,U2245,New User,Win-Back,1,0,0,0,0,0,186.19,28
2025-03-08,U2246,Inactive,Summer Sale,0,0,0,0,0,2,179.17,62
2025-01-01,U2247,VIP,Weekend Special,1,1,1,1,64.3,43,59.47,18
2025-02-24,U2248,New User,Welcome Series,1,1,0,0,0,0,127.93,27
2025-01-01,U2249,Regular,Welcome Series,1,0,0,0,0,2,23.11,9
2025-03-17,U2250,New User,Win-Back,0,0,0,0,0,1,57.0,20
2025-03-02,U2251,Regular,Loyalty Reward,1,1,1,0,0,4,66.62,54
2025-01-09,U2252,Regular,New Arrival,1,0,0,0,0,2,43.44,40
2025-03-11,U2253,Frequent Buyer,Weekend Special,1,1,0,1,192.79,25,176.2,9
2025-02-21,U2254,Regular,Weekend Special,1,0,0,0,0,4,116.23,16
2025-02-20,U2255,Frequent Buyer,Summer Sale,1,1,0,0,0,23,145.37,8
2025-01-13,U2256,New User,Summer Sale,1,0,0,0,0,0,22.86,20
2025-01-22,U2257,Inactive,Summer Sale,1,0,0,0,0,2,41.33,287
2025-03-14,U2258,VIP,Win-Back,1,1,0,1,173.77,20,141.28,6
2025-03-23,U2259,New User,Welcome Series,0,0,0,0,0,0,174.62,29
2025-02-15,U2260,Frequent Buyer,Loyalty Reward,1,0,0,0,0,18,33.48,4
2025-01-27,U2261,Frequent Buyer,Weekend Special,1,0,0,0,0,30,16.8,11
2025-03-22,U2262,New User,Summer Sale,1,0,0,0,0,1,94.26,16
2025-01-06,U2263,Regular,Welcome Series,1,1,1,1,104.41,6,81.45,53
2025-02-26,U2264,VIP,Loyalty Reward,0,0,0,1,155.73,42,189.44,3
2025-02-09,U2265,Regular,Weekend Special,1,0,0,0,0,6,147.58,18
2025-01-28,U2266,Frequent Buyer,Welcome Series,1,1,1,1,104.47,9,99.82,14
2025-03-26,U2267,Inactive,Summer Sale,1,0,0,0,0,1,67.89,154
2025-03-28,U2268,Regular,Summer Sale,0,0,0,1,159.86,8,173.36,5
2025-01-18,U2269,VIP,Win-Back,1,1,1,0,0,15,43.02,13
2025-02-09,U2270,Frequent Buyer,Flash Deal,0,0,0,1,81.05,27,98.46,14
2025-01-04,U2271,Regular,Win-Back,0,0,0,0,0,7,99.65,38
2025-02-25,U2272,Regular,Flash Deal,1,0,0,0,0,5,170.74,50
2025-02-25,U2273,VIP,Loyalty Reward,1,1,1,1,119.18,22,111.62,12
2025-04-01,U2274,Frequent Buyer,Loyalty Reward,1,1,0,1,131.02,27,142.7,12
2025-02-09,U2275,VIP,Welcome Series,1,0,0,0,0,24,109.08,17
2025-01-18,U2276,VIP,Flash Deal,1,1,1,1,23.46,15,24.99,18
2025-03-15,U2277,Inactive,Win-Back,1,0,0,0,0,2,186.04,116
2025-01-17,U2278,New User,Flash Deal,1,0,0,0,0,0,38.6,20
2025-01-07,U2279,Regular,Win-Back,1,1,0,1,29.28,3,22.66,53
2025-01-17,U2280,New User,Loyalty Reward,1,0,0,0,0,1,99.53,11
2025-01-16,U2281,Regular,Loyalty Reward,1,0,0,1,94.14,5,101.89,60
2025-01-02,U2282,VIP,Win-Back,0,0,0,1,44.26,40,45.01,4
2025-03-15,U2283,VIP,Flash Deal,1,1,1,1,182.23,44,191.5,13
2025-01-29,U2284,Frequent Buyer,Weekend Special,1,0,0,1,184.12,29,193.58,11
2025-02-02,U2285,VIP,Welcome Series,1,1,1,1,208.39,23,171.6,3
2025-03-18,U2286,Frequent Buyer,New Arrival,0,0,0,0,0,30,140.65,11
2025-02-03,U2287,VIP,Loyalty Reward,0,0,0,1,143.94,24,133.3,20
2025-02-03,U2288,Regular,Flash Deal,1,0,0,0,0,7,179.46,8
2025-02-17,U2289,New User,New Arrival,1,0,0,0,0,0,171.94,16
2025-01-31,U2290,Inactive,Flash Deal,1,0,0,0,0,1,123.56,197
2025-02-13,U2291,Frequent Buyer,Summer Sale,1,1,1,1,155.18,28,193.02,4
2025-02-08,U2292,Frequent Buyer,Win-Back,0,0,0,0,0,11,155.68,6
2025-01-24,U2293,Regular,Summer Sale,1,1,0,0,0,8,175.97,13
2025-01-29,U2294,Frequent Buyer,Loyalty Reward,0,0,0,0,0,14,70.68,4
2025-01-22,U2295,Inactive,Weekend Special,1,1,1,1,122.3,0,113.82,313
2025-02-03,U2296,New User,Loyalty Reward,0,0,0,0,0,1,165.89,21
2025-01-19,U2297,Inactive,Win-Back,1,0,0,0,0,0,175.89,72
2025-03-22,U2298,Inactive,Summer Sale,1,0,0,0,0,1,90.25,117
2025-01-17,U2299,Inactive,Weekend Special,1,1,1,0,0,1,136.78,137
2025-03-09,U2300,Regular,Weekend Special,0,0,0,0,0,5,56.94,49
2025-01-23,U2301,New User,Weekend Special,0,0,0,0,0,1,51.65,19
2025-01-22,U2302,New User,Flash Deal,1,1,0,0,0,0,78.63,23
2025-01-30,U2303,Regular,Flash Deal,1,1,1,0,0,6,15.26,59
2025-03-06,U2304,New User,Win-Back,1,0,0,0,0,1,195.58,1
2025-04-01,U2305,Regular,Loyalty Reward,1,1,0,0,0,2,38.07,11
2025-03-30,U2306,Inactive,Flash Deal,1,0,0,0,0,1,52.06,127
2025-01-23,U2307,Regular,New Arrival,1,0,0,0,0,7,61.94,27
2025-03-10,U2308,New User,Summer Sale,1,1,0,0,0,1,83.74,1
2025-01-20,U2309,Frequent Buyer,New Arrival,1,1,0,1,137.75,16,138.77,9
2025-02-05,U2310,Inactive,Summer Sale,1,0,0,1,55.07,2,57.41,247
2025-02-12,U2311,VIP,Loyalty Reward,1,1,1,0,0,19,83.13,3
2025-01-18,U2312,New User,Win-Back,1,1,1,0,0,1,98.41,15
2025-02-25,U2313,New User,Flash Deal,1,0,0,0,0,0,40.15,21
2025-03-19,U2314,Inactive,Flash Deal,1,0,0,0,0,2,102.79,311
2025-01-31,U2315,Inactive,Win-Back,1,0,0,0,0,1,143.66,303
2025-01-24,U2316,VIP,Loyalty Reward,1,1,1,1,143.78,20,131.54,1
2025-01-07,U2317,Frequent Buyer,Win-Back,1,1,1,1,65.23,20,65.37,11
2025-02-19,U2318,Frequent Buyer,Weekend Special,1,0,0,1,161.55,21,124.72,15
2025-02-04,U2319,Frequent Buyer,Loyalty Reward,0,0,0,1,89.0,9,80.31,8
2025-03-17,U2320,Inactive,Summer Sale,1,0,0,1,39.76,2,40.41,224
2025-03-09,U2321,New User,Loyalty Reward,1,0,0,0,0,0,139.77,13
2025-01-29,U2322,VIP,Weekend Special,1,1,1,1,114.32,33,91.58,9
2025-02-06,U2323,VIP,Loyalty Reward,0,0,0,1,191.4,30,154.3,9
2025-03-19,U2324,Inactive,Win-Back,1,0,0,0,0,2,46.7,228
2025-01-15,U2325,Regular,Summer Sale,1,0,0,0,0,2,193.96,53
2025-01-17,U2326,Inactive,Win-Back,1,1,1,1,73.79,1,68.11,249
2025-01-27,U2327,Frequent Buyer,Flash Deal,1,0,0,1,147.29,13,119.82,3
2025-03-15,U2328,Frequent Buyer,Weekend Special,1,0,0,0,0,19,131.18,1
2025-01-07,U2329,Frequent Buyer,Flash Deal,1,0,0,1,128.17,18,143.72,4
2025-01-03,U2330,Inactive,Flash Deal,1,0,0,0,0,0,51.06,195
2025-04-01,U2331,VIP,Weekend Special,1,0,0,1,196.29,40,159.56,18
2025-01-27,U2332,Inactive,Summer Sale,1,0,0,0,0,0,96.06,194
2025-01-21,U2333,Regular,Win-Back,1,1,1,0,0,2,127.76,32
2025-01-29,U2334,VIP,Flash Deal,1,1,1,1,88.79,23,76.08,1
2025-02-10,U2335,New User,Loyalty Reward,1,1,0,0,0,1,95.94,13
2025-01-28,U2336,Frequent Buyer,Flash Deal,1,1,0,0,0,11,150.92,5
2025-01-21,U2337,New User,Win-Back,1,0,0,0,0,0,190.11,25
2025-03-02,U2338,New User,New Arrival,1,0,0,0,0,1,184.51,8
2025-01-20,U2339,Frequent Buyer,Loyalty Reward,0,0,0,0,0,12,186.25,6
2025-03-10,U2340,Inactive,Win-Back,0,0,0,0,0,0,43.78,359
2025-01-12,U2341,Frequent Buyer,Flash Deal,1,0,0,1,101.35,24,98.5,13
2025-03-04,U2342,VIP,Win-Back,1,1,1,1,83.93,50,91.95,3
2025-01-23,U2343,Regular,Summer Sale,1,1,0,0,0,2,143.47,43
2025-01-23,U2344,Frequent Buyer,Summer Sale,0,0,0,1,43.46,26,45.26,5
2025-01-03,U2345,Frequent Buyer,Welcome Series,0,0,0,1,174.61,15,143.09,4
2025-01-10,U2346,Inactive,New Arrival,1,0,0,0,0,1,163.82,253
2025-02-23,U2347,Regular,New Arrival,1,1,1,0,0,5,88.49,47
2025-01-19,U2348,Inactive,Loyalty Reward,1,0,0,0,0,0,119.94,264
2025-03-17,U2349,Frequent Buyer,Summer Sale,1,1,0,0,0,27,28.2,15
2025-02-18,U2350,Inactive,Summer Sale,0,0,0,0,0,1,134.46,211
2025-01-06,U2351,Frequent Buyer,Weekend Special,1,1,0,0,0,30,32.96,2
2025-03-07,U2352,Regular,New Arrival,1,0,0,0,0,8,172.34,58
2025-03-09,U2353,Frequent Buyer,Weekend Special,1,1,0,1,108.94,22,114.12,15
2025-02-01,U2354,Frequent Buyer,Win-Back,0,0,0,0,0,30,162.0,15
2025-01-17,U2355,VIP,Loyalty Reward,0,0,0,1,75.81,40,67.13,4
2025-03-20,U2356,New User,Welcome Series,1,1,1,0,0,0,28.89,5
2025-03-15,U2357,Frequent Buyer,Loyalty Reward,1,0,0,1,27.87,27,31.66,8
2025-01-08,U2358,Regular,New Arrival,1,1,0,0,0,7,55.58,32
2025-02-04,U2359,VIP,Weekend Special,1,1,0,1,203.84,27,176.5,11
2025-02-25,U2360,Frequent Buyer,Weekend Special,0,0,0,0,0,28,26.03,12
2025-02-22,U2361,Regular,Weekend Special,0,0,0,0,0,8,127.74,48
2025-01-14,U2362,New User,Win-Back,0,0,0,0,0,1,183.91,24
2025-01-13,U2363,VIP,Flash Deal,1,1,0,0,0,19,50.13,7
2025-02-19,U2364,Regular,Win-Back,0,0,0,1,92.65,3,112.75,50
2025-03-01,U2365,Frequent Buyer,Loyalty Reward,1,0,0,0,0,29,33.58,5
2025-01-23,U2366,New User,Welcome Series,0,0,0,0,0,1,122.22,17
2025-03-15,U2367,New User,Loyalty Reward,1,0,0,0,0,0,143.75,26
2025-02-08,U2368,Inactive,Weekend Special,0,0,0,0,0,2,78.53,282
2025-03-15,U2369,VIP,Summer Sale,0,0,0,0,0,45,41.4,10
2025-02-21,U2370,Inactive,New Arrival,1,0,0,0,0,2,71.79,346
2025-02-18,U2371,Regular,Win-Back,1,1,0,1,64.7,2,68.46,38
2025-02-28,U2372,New User,Win-Back,1,1,0,0,0,0,177.03,10
2025-03-27,U2373,New User,Summer Sale,1,0,0,0,0,0,113.91,8
2025-01-02,U2374,Frequent Buyer,Win-Back,1,1,0,0,0,28,63.45,2
2025-03-24,U2375,New User,Weekend Special,1,1,0,0,0,0,148.24,24
2025-03-06,U2376,Inactive,Win-Back,1,0,0,0,0,1,167.71,210
2025-03-30,U2377,New User,Win-Back,1,1,1,0,0,0,177.46,25
2025-01-22,U2378,Frequent Buyer,Win-Back,1,1,1,1,104.38,28,87.78,6
2025-01-16,U2379,New User,Flash Deal,1,0,0,0,0,1,176.36,4
2025-02-17,U2380,Regular,New Arrival,1,0,0,0,0,5,71.85,29
2025-01-28,U2381,Frequent Buyer,Welcome Series,1,1,0,0,0,16,72.82,2
2025-03-23,U2382,VIP,Flash Deal,1,0,0,0,0,23,136.81,16
2025-01-24,U2383,Inactive,Welcome Series,1,0,0,0,0,2,129.23,224
2025-01-09,U2384,Frequent Buyer,Summer Sale,0,0,0,1,45.8,19,36.4,8
2025-03-23,U2385,VIP,Weekend Special,1,1,0,1,77.67,20,62.79,8
2025-03-19,U2386,Frequent Buyer,Welcome Series,1,1,1,1,130.63,23,122.41,10
2025-02-24,U2387,Regular,Weekend Special,1,0,0,0,0,2,30.38,9
2025-01-24,U2388,VIP,Welcome Series,0,0,0,1,134.64,37,161.96,1
2025-01-13,U2389,Regular,Weekend Special,1,0,0,0,0,5,168.87,25
2025-01-21,U2390,Frequent Buyer,New Arrival,0,0,0,1,66.58,24,66.66,2
2025-01-07,U2391,New User,Welcome Series,1,0,0,0,0,1,123.72,18
2025-01-21,U2392,New User,Weekend Special,1,1,1,0,0,0,77.95,7
2025-03-16,U2393,VIP,Loyalty Reward,0,0,0,1,77.13,33,87.12,10
2025-01-19,U2394,Frequent Buyer,Summer Sale,1,1,0,1,165.26,29,154.53,12
2025-03-16,U2395,New User,Summer Sale,1,0,0,0,0,0,133.27,29
2025-01-11,U2396,Frequent Buyer,Loyalty Reward,1,1,1,1,99.72,12,93.71,3
2025-03-15,U2397,Frequent Buyer,Welcome Series,1,1,0,0,0,26,121.95,14
2025-01-29,U2398,VIP,Win-Back,1,0,0,1,135.64,44,121.76,14
2025-01-16,U2399,Frequent Buyer,Summer Sale,1,1,0,1,145.33,23,157.23,4
2025-01-06,U2400,VIP,New Arrival,0,0,0,0,0,34,39.86,8
2025-03-01,U2401,VIP,Welcome Series,1,1,1,1,169.62,47,147.68,5
2025-03-14,U2402,VIP,New Arrival,0,0,0,1,179.97,23,184.28,17
2025-02-27,U2403,VIP,Welcome Series,1,0,0,1,111.94,36,115.74,3
