user_id,session_id,feature_used,time_spent_seconds,actions_count,returned_within_7d,purchased,revenue,user_type,sessions_last_30d,days_since_last_visit
11461,S831590,search,51,4,0,1,0,Power,16,0
14524,S723634,product_view,476,24,1,1,40.63,Regular,2,10
10698,S880080,share,216,13,0,0,0,Regular,0,56
13558,S560191,cart,565,3,0,1,11.51,New,23,78
13060,S346111,reviews,418,10,1,1,348.05,Power,14,1
19004,S319931,share,412,3,1,1,237.07,VIP,7,6
12609,S934065,offers,395,23,1,1,0,Regular,24,41
12828,S684816,wishlist,184,4,1,0,0,Regular,6,78
18474,S656924,share,131,2,1,0,0,Regular,16,1
18725,S312118,search,134,6,1,0,0,Regular,26,76
17487,S180235,reviews,537,2,1,1,489.12,VIP,13,7
13338,S586357,cart,395,12,1,0,0,New,26,73
12134,S207569,recommendations,452,14,0,0,0,Regular,22,59
14332,S128400,live_chat,42,8,1,1,153.53,Regular,21,73
13400,S494896,recommendations,532,20,0,1,0,Regular,7,35
16498,S644322,compare,538,16,1,0,0,Regular,10,32
12580,S137498,share,405,4,0,1,142.11,Regular,8,26
13141,S834431,search,284,14,1,1,98.73,Regular,25,74
13992,S653291,filters,315,11,1,0,0,VIP,15,6
14083,S400907,cart,322,9,0,0,0,Regular,17,83
12521,S693677,product_view,48,13,0,1,0,New,17,76
11787,S981621,product_view,244,9,1,0,0,New,1,70
16524,S351935,product_view,591,1,1,1,64.15,Regular,9,24
19003,S470102,product_view,101,17,1,1,415.44,VIP,1,5
14581,S244864,notifications,366,13,1,0,0,Inactive,2,48
17177,S499784,recommendations,439,2,0,1,0,New,22,17
15106,S320941,filters,467,24,1,1,159.32,Regular,21,43
19190,S277804,filters,564,13,1,0,0,Regular,10,7
18600,S119014,offers,198,10,1,1,118.39,Regular,17,79
17374,S472012,search,595,18,0,0,0,New,9,21
17091,S825941,recommendations,254,25,1,0,0,Regular,28,23
13941,S425000,offers,470,14,0,0,0,Regular,20,23
12301,S196079,filters,227,16,1,0,0,New,26,28
13251,S241268,cart,323,19,1,0,0,VIP,1,0
14456,S817564,offers,123,17,1,1,249.74,Power,28,3
15266,S966239,recommendations,329,11,1,1,0,VIP,19,1
18380,S286995,filters,556,20,1,1,0,Power,8,1
17610,S706003,notifications,39,10,1,1,103.45,Regular,14,34
10494,S683071,product_view,552,17,0,0,0,New,0,50
13141,S785232,product_view,588,17,1,1,0,Regular,25,74
19373,S819662,offers,119,7,1,1,0,VIP,16,6
16131,S266152,search,39,18,0,0,0,Inactive,2,21
10803,S436742,notifications,212,15,1,0,0,Power,21,5
15505,S146556,wishlist,260,16,1,0,0,Regular,13,3
11695,S749774,share,518,17,1,1,0,Power,19,2
14148,S714600,product_view,414,8,1,0,0,Regular,5,16
14605,S237779,recommendations,126,5,1,0,0,Regular,8,58
16486,S462103,product_view,377,1,1,1,165.68,Regular,16,30
16718,S302439,filters,285,8,0,0,0,Regular,3,16
17120,S211826,share,387,4,0,0,0,Inactive,0,27
11898,S189804,cart,121,21,1,0,0,New,5,21
10130,S846247,share,160,24,1,0,0,Regular,4,48
10300,S644951,reviews,512,16,0,0,0,Inactive,2,16
17874,S654379,recommendations,126,12,1,1,0,Power,24,2
12295,S503604,wishlist,251,16,1,0,0,Inactive,1,61
10895,S355812,cart,535,5,1,1,0,Power,16,3
12648,S756036,search,402,21,0,1,183.52,Power,10,5
16831,S360122,notifications,63,24,1,1,0,Regular,28,69
11024,S389523,offers,342,10,1,0,0,New,25,65
17205,S552827,cart,169,18,0,0,0,New,18,76
12377,S921476,reviews,307,14,1,1,22.95,Regular,19,2
12538,S881387,share,397,7,0,1,64.33,New,10,85
14797,S228655,cart,574,20,1,0,0,New,21,35
18429,S224172,live_chat,302,1,1,1,0,Power,16,5
11916,S355280,offers,430,10,0,1,89.49,VIP,3,0
18519,S597297,reviews,571,8,0,0,0,Inactive,0,69
11277,S823730,product_view,493,7,1,1,0,VIP,27,2
17216,S145685,product_view,67,25,1,1,0,VIP,21,4
15038,S274066,recommendations,85,20,1,0,0,Power,10,0
11728,S150914,search,575,14,1,0,0,Inactive,2,83
17388,S279197,search,560,8,0,0,0,Inactive,1,18
18793,S640147,search,513,10,1,0,0,Regular,9,72
12947,S937761,offers,124,14,1,1,0,VIP,15,1
18141,S465169,notifications,369,1,1,0,0,Regular,10,34
11210,S669273,notifications,299,14,1,1,0,New,11,12
18437,S991636,cart,30,13,0,1,26.74,Inactive,1,83
18387,S669497,cart,411,11,1,0,0,Inactive,2,19
10385,S411870,filters,218,6,1,1,0,Power,2,3
12607,S735624,search,543,5,0,0,0,Inactive,0,22
19741,S970861,reviews,92,12,0,0,0,Regular,19,86
19725,S713018,reviews,282,6,1,1,239.64,VIP,2,7
18761,S278299,notifications,72,13,1,0,0,Regular,12,49
10284,S505298,recommendations,239,13,0,0,0,Regular,9,83
13283,S857756,reviews,332,10,0,0,0,New,18,70
19241,S463062,product_view,72,6,1,0,0,VIP,7,0
15467,S184132,cart,503,2,1,1,0,Power,16,0
17598,S340054,filters,132,14,1,1,0,Power,12,7
19773,S504932,product_view,504,6,1,1,0,VIP,15,4
13946,S585026,recommendations,418,19,1,1,162.68,Regular,4,76
12379,S983140,offers,54,14,1,0,0,Regular,25,83
14649,S303113,product_view,7,17,0,0,0,Inactive,2,89
19771,S156340,recommendations,182,3,0,0,0,Inactive,0,52
16433,S444407,search,150,25,0,0,0,Inactive,1,45
16308,S197604,filters,55,14,1,0,0,Regular,15,1
17382,S638994,search,300,11,1,0,0,VIP,11,1
11562,S858712,share,189,21,0,1,0,New,23,53
11471,S468630,filters,200,20,0,0,0,Inactive,2,1
11584,S271530,filters,164,19,0,0,0,Regular,14,39
14496,S147481,search,279,16,1,1,0,Power,18,5
19605,S518639,product_view,351,24,1,1,0,Power,10,4
19174,S836543,compare,348,9,1,1,0,Power,26,1
12775,S404140,reviews,526,20,1,1,538.08,VIP,1,3
17995,S941215,compare,198,18,1,0,0,Regular,26,21
18987,S362751,search,405,18,1,0,0,Regular,25,7
10153,S468611,product_view,442,11,0,1,39.08,Regular,18,49
15022,S538033,product_view,54,17,1,1,0,Power,13,3
13127,S889305,search,328,23,0,0,0,Regular,7,57
17369,S178597,recommendations,406,12,1,0,0,New,6,59
14108,S311776,reviews,40,2,1,0,0,Regular,13,6
15224,S114040,recommendations,239,12,1,0,0,VIP,7,5
19862,S773932,offers,479,15,0,0,0,VIP,16,1
11273,S621195,cart,99,11,1,1,84.03,New,2,56
18749,S520622,search,221,12,1,0,0,New,25,8
19570,S395815,cart,219,10,0,0,0,New,9,70
18684,S664137,offers,214,19,1,1,0,Power,18,5
19378,S883837,filters,496,21,1,0,0,New,19,60
12131,S976412,notifications,475,18,0,0,0,Inactive,2,57
13527,S138065,search,522,19,0,0,0,Inactive,0,81
12581,S107231,share,452,5,1,1,325.29,Power,6,7
13019,S671967,reviews,445,7,1,1,0,VIP,10,6
15653,S770085,search,238,2,0,0,0,Inactive,2,45
14761,S557147,reviews,66,24,1,1,82.76,Regular,6,6
11162,S400799,cart,410,4,0,1,304.48,Power,18,0
19389,S874934,filters,460,2,0,0,0,New,9,84
17081,S537203,product_view,458,8,1,0,0,Inactive,3,56
11497,S355470,search,221,18,1,0,0,Regular,9,57
18471,S989748,wishlist,16,4,1,1,0,VIP,23,3
11180,S989753,search,219,23,1,0,0,New,16,33
15481,S910487,product_view,409,25,1,0,0,Regular,26,58
10145,S963274,product_view,378,18,0,0,0,New,8,69
13176,S908035,offers,75,1,0,1,153.11,Regular,8,46
13983,S879314,product_view,139,22,1,0,0,Regular,14,80
14023,S642969,offers,361,8,1,0,0,Regular,12,0
13793,S398187,product_view,505,12,1,0,0,VIP,20,7
13946,S331769,search,181,5,1,1,0,Regular,4,76
17419,S491121,offers,12,25,0,0,0,Inactive,3,5
19058,S428748,filters,453,14,0,0,0,Inactive,1,11
17948,S583193,search,492,5,0,0,0,Inactive,1,6
12141,S433409,cart,577,13,0,0,0,Regular,20,22
18105,S728700,search,54,7,1,0,0,Regular,8,56
18681,S491157,recommendations,523,7,1,1,0,Regular,13,75
17803,S628580,product_view,314,4,1,0,0,New,29,34
14944,S925389,offers,113,16,1,1,90.71,Regular,9,66
16919,S327308,filters,64,8,1,0,0,VIP,11,6
11990,S679589,search,319,15,1,1,0,Power,17,6
14135,S872860,recommendations,492,9,1,0,0,Power,3,6
16130,S612326,share,478,14,1,0,0,Regular,14,34
11179,S437488,cart,59,24,1,0,0,Regular,18,46
14184,S912876,compare,396,21,1,0,0,Regular,6,70
10673,S636174,live_chat,200,6,0,0,0,Inactive,3,87
17207,S103145,reviews,112,19,1,0,0,New,17,11
14104,S757467,filters,258,20,1,1,0,Regular,0,78
14535,S434662,product_view,164,12,0,0,0,New,11,11
15477,S721855,recommendations,243,4,0,0,0,New,0,61
16937,S239399,product_view,10,5,0,0,0,Inactive,3,35
10966,S960617,reviews,212,23,1,0,0,Regular,26,20
16162,S736862,offers,107,20,1,1,67.01,Regular,22,74
11824,S329033,filters,183,23,0,0,0,VIP,0,6
12729,S325029,search,477,2,0,1,36.8,New,10,45
16076,S808162,share,362,20,0,0,0,Inactive,0,27
13716,S222833,reviews,193,7,1,0,0,Regular,20,60
19758,S687344,reviews,78,4,0,0,0,New,21,85
13648,S939718,compare,556,16,1,1,73.8,New,20,63
16327,S769078,search,86,5,1,1,0,Regular,19,43
10993,S205456,filters,411,20,0,0,0,New,17,41
11810,S342863,live_chat,99,6,1,0,0,Regular,17,45
11040,S486253,offers,565,15,0,1,29.5,Inactive,0,63
14316,S902283,product_view,590,11,0,0,0,New,14,85
11484,S980697,notifications,89,1,1,0,0,Regular,12,25
13993,S877553,cart,411,3,1,0,0,Regular,6,25
19836,S487461,search,49,7,1,1,151.06,Power,1,3
16660,S846700,cart,387,8,0,1,0,Regular,13,47
16180,S776626,offers,34,7,0,0,0,Inactive,2,6
15044,S903014,share,56,9,1,0,0,Regular,17,39
13156,S669873,cart,7,13,1,0,0,VIP,13,3
11000,S270870,notifications,576,20,1,1,0,Inactive,1,64
18260,S223682,search,171,11,1,1,83.13,VIP,10,7
12019,S140905,recommendations,584,5,1,0,0,Inactive,0,61
18962,S538960,filters,350,7,0,0,0,Regular,10,45
12674,S862966,product_view,410,2,1,0,0,Inactive,3,62
10244,S502995,share,413,20,0,0,0,Inactive,1,47
17565,S453389,notifications,286,5,1,0,0,Regular,13,48
13920,S239454,offers,228,15,0,0,0,Inactive,1,18
11800,S680930,search,542,6,0,0,0,Regular,7,32
16058,S898833,offers,217,15,0,1,0,Power,24,7
16184,S262170,product_view,118,1,1,1,47.11,Regular,23,53
13649,S955278,product_view,56,20,0,0,0,Inactive,2,6
13482,S638917,filters,236,20,1,0,0,Regular,29,3
17720,S841394,search,11,13,1,1,548.54,VIP,3,5
19722,S904778,search,365,25,1,1,0,Regular,26,17
10978,S528394,recommendations,272,6,0,0,0,Inactive,0,34
11335,S412896,product_view,308,20,0,1,0,New,16,51
13801,S481639,cart,381,19,0,0,0,Inactive,1,19
15975,S524937,product_view,455,18,0,0,0,New,22,46
12412,S746059,product_view,399,3,1,0,0,Regular,26,76
12771,S343767,search,454,1,0,0,0,New,12,19
12194,S773800,filters,302,9,1,0,0,Regular,15,64
17493,S382690,product_view,333,3,0,1,0,Regular,10,42
10970,S426752,product_view,521,13,0,0,0,Inactive,3,89
17060,S582613,notifications,405,22,0,0,0,Regular,30,55
10400,S743687,notifications,193,14,0,0,0,Inactive,3,11
10141,S104666,notifications,222,7,1,1,560.7,VIP,13,6
12865,S473211,cart,449,11,0,0,0,New,5,18
17561,S683706,wishlist,35,16,0,0,0,New,20,6
15652,S180104,offers,445,17,1,0,0,VIP,16,0
15780,S337747,product_view,277,17,0,0,0,New,1,16
10214,S668843,notifications,333,23,0,0,0,Inactive,1,64
10309,S190302,filters,439,13,1,0,0,Regular,12,6
18117,S921540,search,436,12,1,1,0,VIP,7,1
17745,S182692,product_view,377,22,1,0,0,Inactive,1,34
11637,S760386,filters,442,25,0,1,129.9,Power,16,4
10717,S778521,search,453,15,0,0,0,Inactive,0,44
17844,S368583,filters,169,13,1,0,0,Regular,4,73
13180,S584566,search,376,21,1,1,62.16,Regular,30,24
12791,S408700,compare,148,9,0,0,0,New,0,21
12106,S390933,reviews,77,1,0,1,73.86,New,28,39
19689,S544640,wishlist,165,20,1,0,0,New,13,48
19237,S818338,offers,531,2,1,1,470.19,VIP,22,5
17318,S390667,product_view,276,5,1,1,100.43,Power,2,7
17148,S401243,search,213,3,1,1,345.49,Power,25,5
17890,S406800,reviews,253,5,0,0,0,Inactive,1,33
10031,S213349,product_view,595,1,1,1,0,Power,24,5
16774,S975354,product_view,240,5,1,1,0,Regular,20,40
12452,S661746,cart,528,23,0,0,0,Inactive,3,9
16210,S444969,product_view,231,17,1,1,0,Regular,4,64
14556,S579972,filters,536,15,1,1,49.41,New,30,48
14189,S709644,product_view,589,5,0,0,0,Inactive,3,89
16287,S350434,filters,318,15,1,0,0,Regular,15,23
13044,S808985,offers,158,22,1,1,0,Regular,7,72
12000,S204994,search,308,20,1,0,0,Regular,13,50
10780,S226169,offers,34,16,0,0,0,New,9,18
14460,S639433,offers,578,21,1,1,59.47,New,14,62
11312,S808962,offers,36,12,0,0,0,Inactive,2,56
11196,S554275,product_view,250,18,1,0,0,Inactive,2,56
19754,S327371,filters,144,22,0,0,0,Inactive,1,44
13001,S299653,filters,194,23,1,0,0,Regular,4,48
17063,S155921,search,432,10,1,1,281.15,VIP,16,3
13453,S707696,recommendations,162,3,1,1,136.99,Regular,6,50
18431,S204259,reviews,507,3,0,1,47.98,Inactive,3,26
15928,S722024,offers,464,14,1,0,0,Power,24,7
17552,S135700,search,523,12,1,0,0,Power,4,5
18691,S335767,reviews,254,24,0,1,0,New,16,7
11994,S772319,product_view,136,8,0,0,0,New,6,58
12514,S878342,search,261,9,0,1,0,Regular,19,56
17142,S829360,recommendations,429,3,0,0,0,Regular,28,63
17860,S162985,product_view,427,3,0,1,0,Regular,9,23
16436,S239295,product_view,499,21,1,0,0,New,28,16
15606,S642937,reviews,10,23,0,0,0,Inactive,1,56
16507,S951571,filters,389,4,1,1,312.88,VIP,21,0
14390,S194061,product_view,473,1,1,1,301.64,Power,16,1
13883,S346357,filters,466,22,1,0,0,Inactive,0,18
19233,S294070,reviews,205,13,1,1,0,Regular,17,48
15635,S766704,product_view,336,4,1,0,0,Inactive,0,37
19075,S322836,offers,575,14,1,0,0,Regular,20,2
17205,S960274,product_view,93,15,0,0,0,New,18,76
11167,S970181,product_view,85,22,0,0,0,Inactive,3,65
17747,S377795,share,529,9,1,1,347.43,Power,30,2
16408,S466713,recommendations,103,6,1,0,0,Regular,24,65
15702,S810342,share,527,4,1,1,57.13,Power,23,5
13006,S146117,filters,404,14,0,0,0,New,3,15
14584,S845411,search,448,15,1,0,0,New,25,62
13717,S592644,wishlist,246,13,1,1,0,VIP,14,3
10554,S110632,search,185,22,1,1,0,Regular,5,38
15115,S598233,notifications,100,19,1,0,0,New,1,9
10657,S815485,notifications,532,4,1,1,0,Regular,5,50
12356,S461812,notifications,470,17,1,1,0,Regular,22,39
12668,S263981,recommendations,66,22,1,1,0,Regular,1,58
16656,S308534,filters,541,11,1,0,0,New,22,69
18518,S826102,share,80,13,1,1,101.48,Power,19,4
10329,S362769,product_view,459,1,1,1,0,Regular,22,33
18220,S826114,live_chat,37,5,1,0,0,Regular,7,69
14652,S450165,search,147,10,0,0,0,Inactive,3,9
16027,S767845,filters,473,1,0,1,442.37,VIP,13,3
13562,S819630,filters,20,19,0,0,0,Regular,22,72
16585,S313184,cart,331,6,0,0,0,Regular,29,57
18836,S496215,compare,395,4,1,0,0,New,14,36
16203,S661751,reviews,436,23,1,0,0,Power,7,6
19865,S723401,product_view,442,21,1,0,0,Inactive,1,87
13078,S509337,product_view,414,16,0,0,0,New,28,86
11053,S699338,notifications,252,25,1,1,61.45,New,2,25
13560,S480870,notifications,412,9,1,1,0,Regular,30,6
10044,S563513,cart,55,7,0,0,0,Regular,6,66
17307,S239271,share,320,3,0,0,0,Inactive,2,53
17281,S591641,filters,498,15,1,0,0,New,9,20
17330,S461370,product_view,533,14,1,1,0,Regular,17,30
12479,S394069,offers,424,15,1,0,0,Regular,24,69
18052,S655337,filters,120,13,0,0,0,Power,7,7
11649,S131599,product_view,117,14,1,1,94.23,Regular,27,71
11070,S167540,reviews,479,9,0,1,0,New,28,36
14913,S385690,filters,600,20,1,0,0,New,4,63
10444,S350629,product_view,495,24,1,1,0,VIP,19,3
18693,S208614,search,161,20,0,0,0,Inactive,0,49
17031,S922931,filters,307,8,0,0,0,New,1,68
14740,S375270,recommendations,161,16,0,0,0,Inactive,0,22
12716,S192317,search,218,20,1,1,0,Regular,4,40
12431,S803326,cart,557,8,0,1,0,New,13,62
18434,S978864,search,158,7,0,0,0,Inactive,2,67
18597,S503620,search,40,2,0,0,0,New,3,90
10856,S884674,filters,472,17,0,0,0,Inactive,3,59
15196,S828062,offers,457,24,1,1,0,Power,15,0
14105,S578124,offers,362,3,0,0,0,New,30,26
10393,S975355,recommendations,290,24,1,1,366.73,VIP,3,5
18403,S669868,offers,425,1,1,0,0,Regular,30,70
11592,S908132,cart,532,3,0,0,0,New,7,65
12959,S945871,filters,315,16,1,1,0,VIP,23,0
19147,S680803,search,418,23,1,0,0,Regular,24,64
14044,S432285,recommendations,225,19,1,1,59.67,Power,5,5
14180,S813555,compare,43,1,1,0,0,New,2,1
16204,S633182,filters,141,5,0,0,0,Inactive,0,4
13889,S729992,reviews,33,3,1,0,0,Inactive,1,75
15164,S887576,offers,371,18,1,1,157.52,Power,3,7
15066,S878779,cart,469,10,1,1,0,Regular,12,43
12796,S904793,product_view,389,14,0,1,172.47,Regular,6,18
12408,S227432,offers,572,25,1,0,0,Regular,3,71
17630,S538823,product_view,248,14,1,1,331.99,VIP,25,1
19163,S274701,search,140,2,0,0,0,Power,28,0
14388,S329985,offers,336,17,0,0,0,New,29,84
16643,S242832,offers,342,17,1,1,116.43,VIP,8,4
11158,S568165,product_view,332,13,1,0,0,New,7,35
15960,S990622,product_view,400,25,0,0,0,New,3,88
12241,S376507,search,97,19,0,0,0,New,6,9
12295,S655641,cart,515,10,1,0,0,Inactive,1,61
10123,S150871,recommendations,9,14,1,0,0,Inactive,0,67
19593,S412417,notifications,163,12,0,0,0,Inactive,2,40
15699,S617095,share,201,15,1,1,99.42,VIP,26,0
19946,S653464,reviews,321,15,0,0,0,New,0,37
17613,S186331,share,249,15,1,0,0,Power,30,5
19929,S605876,filters,574,10,1,1,0,VIP,10,3
18348,S306871,reviews,354,12,1,0,0,Regular,7,4
16183,S419206,cart,437,13,0,0,0,New,23,81
15899,S358455,filters,319,9,1,0,0,New,17,10
17302,S211346,reviews,476,21,0,0,0,Inactive,2,16
16522,S727416,reviews,210,20,1,0,0,Regular,18,62
17594,S685566,offers,94,14,1,1,139.35,Regular,8,35
12062,S707895,notifications,500,18,1,0,0,Power,22,6
15703,S273552,search,539,23,0,1,0,Inactive,3,9
12249,S545950,product_view,250,21,1,0,0,New,29,28
18530,S754958,share,263,4,1,1,144.63,VIP,23,5
11896,S453826,search,449,9,1,1,0,Regular,2,49
13982,S371474,product_view,325,11,0,0,0,New,22,69
13417,S656465,product_view,95,12,0,0,0,Inactive,2,57
10150,S489906,product_view,172,2,1,0,0,VIP,9,2
12029,S247129,reviews,260,13,0,0,0,Regular,8,41
15713,S150846,product_view,580,11,1,0,0,Power,7,6
10011,S163556,offers,415,24,0,0,0,New,20,12
15398,S993047,cart,257,16,1,1,0,VIP,1,5
10267,S360804,reviews,164,16,1,1,0,Power,24,1
12136,S557008,product_view,24,13,1,1,0,Power,1,3
13153,S157154,product_view,104,2,0,0,0,Regular,22,32
13485,S554292,reviews,114,12,0,0,0,Regular,10,28
17971,S539498,compare,449,8,1,1,0,VIP,1,7
14362,S606881,cart,103,9,1,1,226.69,Power,30,1
18932,S148012,notifications,481,13,1,0,0,Regular,24,52
15095,S476945,offers,119,4,0,0,0,Inactive,2,85
16356,S910065,reviews,461,14,0,0,0,Inactive,2,34
10239,S598985,reviews,42,18,1,0,0,New,13,19
10517,S649205,reviews,518,1,0,0,0,Regular,14,80
15305,S794632,recommendations,177,14,0,0,0,New,25,74
15853,S251974,compare,564,9,1,0,0,Regular,11,8
14423,S402576,live_chat,12,21,1,1,54.91,Regular,15,26
11433,S200105,offers,146,3,1,0,0,Inactive,2,49
17399,S843883,product_view,416,5,0,0,0,Inactive,2,28
11007,S267201,compare,213,19,1,0,0,Regular,30,50
15935,S947594,recommendations,93,5,1,1,429.46,VIP,23,3
11572,S186265,product_view,503,12,0,1,0,New,24,0
13330,S630465,share,406,12,0,0,0,New,8,78
16510,S305944,product_view,274,25,0,1,0,Inactive,1,75
12086,S569403,product_view,431,15,0,0,0,New,19,75
15214,S102885,offers,306,12,1,0,0,Regular,23,51
12549,S770909,notifications,236,12,1,0,0,Inactive,2,86
13443,S251613,recommendations,96,4,1,0,0,New,2,32
14004,S195052,cart,416,9,0,1,0,Inactive,2,82
11825,S881783,filters,41,8,0,0,0,New,20,54
15468,S400728,offers,416,20,0,0,0,Inactive,2,8
11948,S696902,filters,394,11,1,1,0,Power,8,6
12820,S152516,offers,10,1,1,1,216.73,Power,10,6
13655,S594740,filters,589,12,0,1,61.27,New,13,87
15455,S910479,reviews,166,10,0,0,0,Regular,11,26
12848,S832720,offers,185,1,1,1,0,VIP,19,3
17471,S312446,search,288,16,1,0,0,Regular,21,25
16888,S625392,cart,445,14,0,0,0,Regular,11,16
10600,S652436,offers,276,11,1,1,592.78,VIP,9,3
15008,S213669,offers,234,17,1,0,0,Power,18,3
12854,S707926,reviews,538,1,0,0,0,New,4,14
16283,S324176,product_view,314,9,1,1,0,Regular,0,1
15382,S750360,share,401,16,1,1,485.84,VIP,5,3
15345,S853199,reviews,576,2,1,1,177.28,Regular,20,15
19077,S388196,live_chat,487,20,1,1,0,Inactive,3,46
12264,S943001,search,239,18,1,1,229.51,Power,17,0
19364,S472969,recommendations,67,21,0,0,0,Regular,10,62
11662,S509992,cart,34,24,1,1,499.15,VIP,20,3
13532,S208263,filters,201,25,0,1,49.24,New,14,10
14315,S975640,reviews,104,17,0,1,0,Regular,9,82
18293,S521451,offers,224,9,1,0,0,Power,23,2
17551,S196859,cart,538,5,1,0,0,Inactive,2,66
13226,S318999,filters,149,22,0,1,0,Regular,21,14
10802,S428258,cart,334,8,1,1,0,Power,19,3
14289,S927903,share,301,21,1,1,451.28,VIP,13,4
15245,S526748,search,556,10,0,1,19.75,Inactive,0,27
18223,S114648,search,521,21,1,1,0,Power,13,4
11596,S902465,offers,430,24,0,0,0,Inactive,0,13
15408,S766896,share,494,7,1,1,0,VIP,5,6
18991,S999976,search,233,7,1,1,0,Power,27,2
11851,S294609,offers,304,6,1,0,0,Regular,22,11
12681,S989283,offers,148,12,0,1,120.98,Regular,4,16
15869,S851786,search,359,5,1,0,0,Regular,25,18
12176,S193503,cart,189,23,1,0,0,Inactive,0,60
16648,S914059,filters,473,25,1,0,0,New,17,42
16798,S478795,wishlist,417,4,0,0,0,Inactive,2,56
18029,S458902,recommendations,272,24,0,0,0,Inactive,3,30
13820,S727480,cart,402,10,1,1,368.1,Power,1,3
13058,S925199,reviews,358,2,0,1,47.55,New,15,13
18107,S166641,product_view,42,22,1,1,0,Power,3,2
13718,S707443,recommendations,288,19,0,1,0,Inactive,0,74
15482,S212987,offers,153,5,1,1,0,Power,24,3
12081,S719020,reviews,352,9,1,1,0,VIP,23,0
19460,S919719,reviews,526,20,0,1,35.07,Inactive,3,20
19905,S294793,share,555,16,0,0,0,Regular,2,55
18324,S790178,offers,556,18,0,1,0,New,23,73
14726,S979121,product_view,575,2,1,1,115.9,Regular,18,87
11623,S955505,recommendations,40,15,1,0,0,Inactive,1,25
17711,S847992,search,256,25,1,1,0,Power,3,2
15152,S131772,reviews,385,23,1,0,0,Regular,24,3
15487,S140787,search,247,21,1,1,0,VIP,26,1
19550,S164484,share,311,18,0,1,0,Regular,9,21
19181,S395937,reviews,110,13,0,1,0,Inactive,3,27
18586,S883098,notifications,544,18,0,0,0,Regular,27,4
11555,S638157,offers,599,23,1,0,0,Inactive,2,47
18487,S432577,share,531,1,0,0,0,Inactive,2,57
11976,S912555,product_view,445,5,1,0,0,Inactive,0,76
13277,S866575,notifications,44,18,1,0,0,Power,3,6
18546,S793493,product_view,383,2,0,0,0,New,20,44
19717,S927833,offers,233,11,1,0,0,Inactive,3,89
19015,S858431,offers,264,6,1,0,0,Regular,11,21
18841,S335048,reviews,238,11,1,1,227.78,Power,20,5
18045,S659813,filters,76,15,0,0,0,New,4,27
17417,S144389,cart,66,23,1,0,0,Inactive,3,26
18138,S932062,search,336,8,0,0,0,New,17,52
10421,S487272,recommendations,124,20,0,0,0,Inactive,1,71
16109,S953768,cart,116,16,0,1,24.95,Inactive,3,14
14320,S863775,live_chat,202,3,0,0,0,Inactive,1,8
13612,S492919,share,376,16,0,0,0,Regular,1,8
