order_id,product,category,quantity,unit_price,discount_percent,discount_amount,revenue,cogs,shipping_cost,returned,return_cost,support_ticket,support_cost,channel,marketing_cost,customer_segment,true_profit
53947,Fitness Tracker,Health,3,79,7.0,16.59,220.41,66,23.93,1,22.22,0,0,social_media,29.82,Returning,-119.93
58057,Denim Jacket,Fashion,1,79,10.0,7.9,71.1,28,4.52,0,0,0,0,paid_ads,17.43,Returning,21.15
50619,Wireless Earbuds Pro,Electronics,1,79,10.0,7.9,71.1,18,6.09,0,0,0,0,social_media,10.42,New Customer,36.59
59876,Resistance Bands Set,Health,1,22,7.0,1.54,20.46,4,3.0,0,0,0,0,organic,0.0,Returning,13.46
56490,Denim Jacket,Fashion,1,79,6.0,4.74,74.26,28,2.12,1,8.3,0,0,organic,0.0,New Customer,-30.99
63518,Face Serum,Beauty,1,45,42.0,18.9,26.1,6,3.77,0,0,0,0,social_media,2.57,Discount Hunter,13.76
59381,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,7.94,0,0,0,0,email,0.7,Returning,15.91
62430,Wireless Earbuds Pro,Electronics,3,79,0.0,0.0,237.0,54,14.66,1,14.31,1,21.82,email,6.37,Returning,-87.46
56054,Cotton T-Shirt Pack,Fashion,1,24,31.0,7.44,16.56,5,3.7,0,0,0,0,social_media,1.85,Discount Hunter,6.01
54641,Face Serum,Beauty,2,45,22.0,19.8,70.2,12,8.64,0,0,0,0,organic,0.0,Discount Hunter,49.56
51014,Running Shoes,Fashion,1,89,12.0,10.68,78.32,22,4.59,0,0,0,0,referral,5.73,New Customer,46.0
51918,Laptop Stand,Electronics,3,59,44.0,77.88,99.12,45,13.94,0,0,0,0,email,2.73,Discount Hunter,37.45
62513,Sunglasses,Fashion,3,35,15.0,15.75,89.25,12,8.16,0,0,0,0,email,2.56,One-Time Buyer,66.53
63391,Running Shoes,Fashion,1,89,6.0,5.34,83.66,22,4.75,1,12.93,0,0,organic,0.0,Returning,-31.31
57155,Bluetooth Speaker,Electronics,2,99,20.0,39.6,158.4,50,8.69,1,16.69,1,15.56,organic,0.0,One-Time Buyer,-75.1
60738,Running Shoes,Fashion,1,89,8.0,7.12,81.88,22,3.52,0,0,0,0,paid_ads,26.38,New Customer,29.98
54051,Wireless Earbuds Pro,Electronics,1,79,15.0,11.85,67.15,18,7.99,0,0,0,0,organic,0.0,New Customer,41.16
62460,Face Serum,Beauty,2,45,6.0,5.4,84.6,12,9.17,0,0,0,0,organic,0.0,Returning,63.43
57099,Running Shoes,Fashion,2,89,15.0,26.7,151.3,44,5.07,0,0,0,0,social_media,14.87,New Customer,87.36
51276,Bluetooth Speaker,Electronics,1,99,2.0,1.98,97.02,25,4.1,0,0,0,0,social_media,10.68,Returning,57.24
59918,Face Serum,Beauty,2,45,2.0,1.8,88.2,12,8.92,0,0,1,21.67,paid_ads,26.04,VIP,19.57
57528,Skincare Kit,Beauty,2,65,28.0,36.4,93.6,24,4.77,0,0,0,0,paid_ads,20.92,Discount Hunter,43.91
60572,Face Serum,Beauty,2,45,9.0,8.1,81.9,12,7.65,0,0,0,0,email,2.42,Returning,59.83
53309,Protein Powder,Health,1,49,14.0,6.86,42.14,15,5.05,0,0,0,0,email,1.47,One-Time Buyer,20.62
61245,Wireless Earbuds Pro,Electronics,1,79,3.0,2.37,76.63,18,5.5,0,0,1,21.43,paid_ads,20.3,Returning,11.4
51772,Running Shoes,Fashion,1,89,4.0,3.56,85.44,22,2.68,1,7.38,0,0,paid_ads,20.44,VIP,-43.96
62693,Hair Dryer,Beauty,2,69,2.0,2.76,135.24,36,8.23,0,0,0,0,email,5.02,Returning,85.99
50349,Fitness Tracker,Health,1,79,36.0,28.44,50.56,22,5.91,0,0,0,0,organic,0.0,Discount Hunter,22.65
56844,Makeup Brush Set,Beauty,1,19,44.0,8.36,10.64,3,4.9,0,0,0,0,social_media,1.59,Discount Hunter,1.15
63804,Backpack,Fashion,1,59,7.0,4.13,54.87,14,2.55,0,0,0,0,organic,0.0,New Customer,38.32
64161,Wireless Earbuds Pro,Electronics,1,79,42.0,33.18,45.82,18,6.38,0,0,0,0,organic,0.0,Discount Hunter,21.44
59522,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,5.84,1,12.51,0,0,organic,0.0,VIP,-18.6
59077,Laptop Stand,Electronics,1,59,1.0,0.59,58.41,15,6.19,0,0,0,0,social_media,6.03,VIP,31.19
51378,Phone Case Premium,Electronics,1,29,12.0,3.48,25.52,3,4.8,0,0,0,0,paid_ads,6.86,New Customer,10.86
53079,Bluetooth Speaker,Electronics,1,99,14.0,13.86,85.14,25,4.12,0,0,0,0,social_media,8.49,New Customer,47.53
55778,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,7.74,0,0,0,0,social_media,10.55,Returning,49.77
50446,Skincare Kit,Beauty,1,65,5.0,3.25,61.75,12,2.51,0,0,1,20.08,paid_ads,15.1,Returning,12.06
51399,Protein Powder,Health,2,49,7.0,6.86,91.14,30,9.55,0,0,0,0,paid_ads,23.61,New Customer,27.98
55636,Wireless Earbuds Pro,Electronics,1,79,13.0,10.27,68.73,18,7.86,1,12.7,0,0,organic,0.0,One-Time Buyer,-31.69
63230,Face Serum,Beauty,2,45,9.0,8.1,81.9,12,6.0,0,0,0,0,paid_ads,24.11,New Customer,39.79
59454,Backpack,Fashion,1,59,13.0,7.67,51.33,14,4.13,0,0,0,0,email,1.77,One-Time Buyer,31.43
55553,Running Shoes,Fashion,1,89,13.0,11.57,77.43,22,2.52,0,0,0,0,social_media,9.48,One-Time Buyer,43.43
53955,Fitness Tracker,Health,2,79,12.0,18.96,139.04,44,12.18,0,0,0,0,social_media,14.07,One-Time Buyer,68.79
51219,Cotton T-Shirt Pack,Fashion,2,24,14.0,6.72,41.28,10,7.84,0,0,0,0,social_media,4.35,New Customer,19.09
56438,Wireless Earbuds Pro,Electronics,2,79,9.0,14.22,143.78,36,11.91,0,0,0,0,paid_ads,43.46,One-Time Buyer,52.41
61113,Cotton T-Shirt Pack,Fashion,1,24,3.0,0.72,23.28,5,3.25,0,0,0,0,organic,0.0,VIP,15.03
57274,Running Shoes,Fashion,1,89,14.0,12.46,76.54,22,4.39,0,0,0,0,social_media,11.79,New Customer,38.36
56155,Bluetooth Speaker,Electronics,1,99,26.0,25.74,73.26,25,3.35,0,0,0,0,paid_ads,19.95,Discount Hunter,24.96
58725,Yoga Mat Premium,Health,1,39,28.0,10.92,28.08,8,7.13,0,0,0,0,email,0.74,Discount Hunter,12.21
51459,Running Shoes,Fashion,3,89,4.0,10.68,256.32,66,9.58,0,0,0,0,social_media,37.58,Returning,143.16
54132,Fitness Tracker,Health,1,79,5.0,3.95,75.05,22,6.29,0,0,1,10.95,social_media,10.5,Returning,25.31
64030,USB-C Hub,Electronics,2,49,6.0,5.88,92.12,24,11.13,1,17.9,0,0,organic,0.0,Returning,-43.82
50580,Cotton T-Shirt Pack,Fashion,3,24,13.0,9.36,62.64,15,11.59,0,0,0,0,paid_ads,19.27,New Customer,16.78
64960,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,7.65,1,16.52,0,0,social_media,11.7,New Customer,-51.56
52086,Wireless Earbuds Pro,Electronics,2,79,14.0,22.12,135.88,36,13.2,0,0,0,0,referral,13.43,One-Time Buyer,73.25
62573,Wireless Earbuds Pro,Electronics,2,79,3.0,4.74,153.26,36,15.34,0,0,0,0,organic,0.0,Returning,101.92
51318,Running Shoes,Fashion,1,89,13.0,11.57,77.43,22,2.67,0,0,0,0,referral,7.03,New Customer,45.73
52751,Cotton T-Shirt Pack,Fashion,1,24,36.0,8.64,15.36,5,4.93,0,0,0,0,social_media,1.52,Discount Hunter,3.91
54579,Running Shoes,Fashion,1,89,9.0,8.01,80.99,22,2.38,1,15.63,1,10.38,paid_ads,18.85,One-Time Buyer,-61.14
54155,Bluetooth Speaker,Electronics,1,99,7.0,6.93,92.07,25,7.56,0,0,0,0,paid_ads,23.61,Returning,35.9
53614,Cotton T-Shirt Pack,Fashion,1,24,7.0,1.68,22.32,5,3.34,0,0,1,23.66,paid_ads,6.22,New Customer,-15.9
63213,Running Shoes,Fashion,1,89,11.0,9.79,79.21,22,2.23,0,0,0,0,social_media,9.87,New Customer,45.11
55493,Fitness Tracker,Health,1,79,18.0,14.22,64.78,22,5.11,0,0,0,0,email,2.36,One-Time Buyer,35.31
59724,Bluetooth Speaker,Electronics,1,99,5.0,4.95,94.05,25,4.88,0,0,0,0,social_media,11.16,One-Time Buyer,53.01
56903,Running Shoes,Fashion,1,89,5.0,4.45,84.55,22,2.86,1,15.53,0,0,paid_ads,23.79,One-Time Buyer,-55.72
57371,Fitness Tracker,Health,2,79,15.0,23.7,134.3,44,10.92,0,0,0,0,organic,0.0,New Customer,79.38
56024,Bluetooth Speaker,Electronics,1,99,14.0,13.86,85.14,25,6.43,0,0,0,0,organic,0.0,One-Time Buyer,53.71
59005,Backpack,Fashion,1,59,13.0,7.67,51.33,14,3.2,0,0,0,0,organic,0.0,One-Time Buyer,34.13
60926,Protein Powder,Health,1,49,44.0,21.56,27.44,15,5.11,0,0,0,0,social_media,4.22,Discount Hunter,3.11
50954,Smart Water Bottle,Health,1,45,1.0,0.45,44.55,14,6.0,1,16.07,0,0,organic,0.0,Returning,-31.61
60265,Skincare Kit,Beauty,2,65,15.0,19.5,110.5,24,8.34,0,0,0,0,organic,0.0,One-Time Buyer,78.16
63761,Running Shoes,Fashion,2,89,1.0,1.78,176.22,44,5.35,1,7.9,0,0,paid_ads,45.37,Returning,-85.0
59211,Sunglasses,Fashion,3,35,8.0,8.4,96.6,12,6.94,0,0,0,0,email,2.74,One-Time Buyer,74.92
58590,Makeup Brush Set,Beauty,1,19,19.0,3.61,15.39,3,3.44,0,0,0,0,paid_ads,4.78,One-Time Buyer,4.17
54147,USB-C Hub,Electronics,3,49,12.0,17.64,129.36,36,14.45,0,0,0,0,referral,10.17,One-Time Buyer,68.74
62662,Yoga Mat Premium,Health,1,39,9.0,3.51,35.49,8,4.95,0,0,0,0,paid_ads,8.74,One-Time Buyer,13.8
52375,Makeup Brush Set,Beauty,1,19,5.0,0.95,18.05,3,3.11,0,0,0,0,paid_ads,5.39,Returning,6.55
59648,Denim Jacket,Fashion,2,79,3.0,4.74,153.26,56,8.76,0,0,1,21.28,organic,0.0,Returning,67.22
53591,Running Shoes,Fashion,2,89,12.0,21.36,156.64,44,6.18,0,0,0,0,organic,0.0,One-Time Buyer,106.46
53759,Running Shoes,Fashion,1,89,31.0,27.59,61.41,22,4.7,0,0,0,0,paid_ads,16.72,Discount Hunter,17.99
50921,Smart Water Bottle,Health,1,45,4.0,1.8,43.2,14,6.8,0,0,0,0,organic,0.0,VIP,22.4
60011,Running Shoes,Fashion,1,89,5.0,4.45,84.55,22,4.65,1,8.75,0,0,paid_ads,25.26,Returning,-52.2
63475,Cotton T-Shirt Pack,Fashion,1,24,11.0,2.64,21.36,5,2.0,0,0,0,0,social_media,2.13,One-Time Buyer,12.23
64419,Perfume Set,Beauty,1,55,1.0,0.55,54.45,8,2.22,0,0,0,0,email,1.83,VIP,42.4
55093,Cotton T-Shirt Pack,Fashion,1,24,40.0,9.6,14.4,5,3.2,0,0,0,0,email,0.38,Discount Hunter,5.82
61726,Laptop Stand,Electronics,1,59,15.0,8.85,50.15,15,6.16,0,0,0,0,social_media,5.27,New Customer,23.72
56249,Skincare Kit,Beauty,1,65,15.0,9.75,55.25,12,3.01,0,0,0,0,organic,0.0,One-Time Buyer,40.24
61066,Cotton T-Shirt Pack,Fashion,1,24,1.0,0.24,23.76,5,4.31,0,0,0,0,organic,0.0,VIP,14.45
51346,Hair Dryer,Beauty,1,69,12.0,8.28,60.72,18,4.17,0,0,1,19.97,social_media,6.06,New Customer,12.52
55529,Sunglasses,Fashion,1,35,10.0,3.5,31.5,4,2.96,0,0,0,0,social_media,4.9,Returning,19.64
54371,Bluetooth Speaker,Electronics,1,99,16.0,15.84,83.16,25,5.19,0,0,0,0,referral,7.37,One-Time Buyer,45.6
50819,Cotton T-Shirt Pack,Fashion,1,24,13.0,3.12,20.88,5,3.43,0,0,0,0,organic,0.0,New Customer,12.45
56739,Fitness Tracker,Health,1,79,8.0,6.32,72.68,22,5.08,0,0,1,13.52,social_media,8.48,One-Time Buyer,23.6
51994,Cotton T-Shirt Pack,Fashion,2,24,1.0,0.48,47.52,10,7.29,0,0,0,0,referral,4.82,VIP,25.41
60392,Laptop Stand,Electronics,1,59,9.0,5.31,53.69,15,4.98,0,0,0,0,paid_ads,14.79,New Customer,18.92
64533,Skincare Kit,Beauty,1,65,6.0,3.9,61.1,12,3.47,1,10.61,0,0,social_media,6.67,New Customer,-26.64
50562,Wireless Earbuds Pro,Electronics,3,79,14.0,33.18,203.82,54,9.69,1,19.79,0,0,paid_ads,61.44,New Customer,-124.54
64832,Wireless Earbuds Pro,Electronics,1,79,5.0,3.95,75.05,18,6.78,0,0,0,0,paid_ads,15.6,New Customer,34.67
50861,Skincare Kit,Beauty,1,65,6.0,3.9,61.1,12,3.69,0,0,0,0,paid_ads,12.6,New Customer,32.81
63853,Smart Water Bottle,Health,1,45,30.0,13.5,31.5,14,6.84,0,0,0,0,referral,2.95,Discount Hunter,7.71
61036,Phone Case Premium,Electronics,1,29,7.0,2.03,26.97,3,5.52,0,0,0,0,social_media,3.27,New Customer,15.18
59434,Cotton T-Shirt Pack,Fashion,1,24,4.0,0.96,23.04,5,3.65,0,0,0,0,paid_ads,6.04,Returning,8.35
62158,Sunglasses,Fashion,1,35,2.0,0.7,34.3,4,3.78,0,0,0,0,social_media,4.48,VIP,22.04
55973,Running Shoes,Fashion,1,89,8.0,7.12,81.88,22,4.47,0,0,0,0,paid_ads,19.11,New Customer,36.3
52682,Backpack,Fashion,1,59,7.0,4.13,54.87,14,2.88,0,0,0,0,referral,3.9,Returning,34.09
58455,Smart Water Bottle,Health,1,45,3.0,1.35,43.65,14,4.87,0,0,0,0,social_media,5.23,Returning,19.55
63397,Makeup Brush Set,Beauty,1,19,10.0,1.9,17.1,3,2.48,0,0,0,0,organic,0.0,New Customer,11.62
52741,Hair Dryer,Beauty,1,69,17.0,11.73,57.27,18,2.06,0,0,0,0,paid_ads,12.79,One-Time Buyer,24.42
55328,Cotton T-Shirt Pack,Fashion,1,24,14.0,3.36,20.64,5,3.54,0,0,0,0,social_media,2.12,New Customer,9.98
52147,Wireless Earbuds Pro,Electronics,1,79,34.0,26.86,52.14,18,7.77,1,12.28,0,0,referral,4.35,Discount Hunter,-37.19
55245,Bluetooth Speaker,Electronics,1,99,9.0,8.91,90.09,25,7.86,0,0,1,14.08,referral,8.88,New Customer,34.27
57910,Denim Jacket,Fashion,1,79,0.0,0.0,79.0,28,2.44,1,14.12,0,0,referral,5.67,Returning,-42.33
60311,Denim Jacket,Fashion,1,79,1.0,0.79,78.21,28,2.19,0,0,0,0,paid_ads,15.85,Returning,32.17
56591,Running Shoes,Fashion,1,89,1.0,0.89,88.11,22,2.56,0,0,0,0,social_media,9.21,VIP,54.34
53557,Face Serum,Beauty,1,45,11.0,4.95,40.05,6,2.74,0,0,0,0,organic,0.0,One-Time Buyer,31.31
64335,Yoga Mat Premium,Health,1,39,12.0,4.68,34.32,8,7.43,0,0,0,0,email,1.14,One-Time Buyer,17.75
59164,Makeup Brush Set,Beauty,1,19,8.0,1.52,17.48,3,2.32,0,0,0,0,email,0.43,Returning,11.73
58467,Face Serum,Beauty,2,45,3.0,2.7,87.3,12,5.45,0,0,0,0,paid_ads,27.51,Returning,42.34
54997,Fitness Tracker,Health,1,79,6.0,4.74,74.26,22,4.88,0,0,0,0,organic,0.0,New Customer,47.38
57787,Wireless Earbuds Pro,Electronics,1,79,38.0,30.02,48.98,18,5.97,1,11.51,0,0,organic,0.0,Discount Hunter,-30.58
52384,Bluetooth Speaker,Electronics,3,99,11.0,32.67,264.33,75,18.29,1,16.54,0,0,email,7.37,New Customer,-90.77
51484,Smart Water Bottle,Health,1,45,9.0,4.05,40.95,14,4.28,0,0,0,0,organic,0.0,One-Time Buyer,22.67
53647,Backpack,Fashion,3,59,6.0,10.62,166.38,42,12.19,1,15.0,0,0,social_media,25.41,One-Time Buyer,-77.96
54385,Phone Case Premium,Electronics,1,29,2.0,0.58,28.42,3,5.45,0,0,0,0,email,0.86,Returning,19.11
60664,Wireless Earbuds Pro,Electronics,1,79,26.0,20.54,58.46,18,3.88,0,0,0,0,organic,0.0,Discount Hunter,36.58
61016,Bluetooth Speaker,Electronics,1,99,10.0,9.9,89.1,25,7.55,0,0,0,0,referral,8.72,Returning,47.83
57207,Hair Dryer,Beauty,1,69,28.0,19.32,49.68,18,3.31,0,0,0,0,email,1.6,Discount Hunter,26.77
63861,Protein Powder,Health,1,49,3.0,1.47,47.53,15,3.09,0,0,0,0,social_media,5.86,Returning,23.58
51207,Laptop Stand,Electronics,1,59,14.0,8.26,50.74,15,4.75,0,0,0,0,paid_ads,16.09,One-Time Buyer,14.9
64428,Running Shoes,Fashion,1,89,2.0,1.78,87.22,22,3.83,0,0,0,0,organic,0.0,VIP,61.39
58556,Wireless Earbuds Pro,Electronics,1,79,8.0,6.32,72.68,18,3.9,0,0,0,0,paid_ads,23.04,New Customer,27.74
61584,Perfume Set,Beauty,2,55,12.0,13.2,96.8,16,7.22,0,0,0,0,organic,0.0,New Customer,73.58
59581,Yoga Mat Premium,Health,1,39,28.0,10.92,28.08,8,7.44,0,0,0,0,organic,0.0,Discount Hunter,12.64
62102,Running Shoes,Fashion,3,89,23.0,61.41,205.59,66,8.0,1,14.26,0,0,paid_ads,48.04,Discount Hunter,-115.74
60312,Skincare Kit,Beauty,2,65,40.0,52.0,78.0,24,8.89,0,0,1,19.69,paid_ads,22.82,Discount Hunter,2.6
58574,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,6.95,0,0,0,0,social_media,4.25,Returning,13.35
62868,Running Shoes,Fashion,1,89,1.0,0.89,88.11,22,4.61,0,0,0,0,paid_ads,19.07,VIP,42.43
51492,Wireless Earbuds Pro,Electronics,1,79,8.0,6.32,72.68,18,7.02,0,0,0,0,organic,0.0,One-Time Buyer,47.66
55830,Running Shoes,Fashion,3,89,13.0,34.71,232.29,66,6.31,0,0,0,0,paid_ads,50.17,New Customer,109.81
63187,Yoga Mat Premium,Health,1,39,16.0,6.24,32.76,8,5.22,0,0,0,0,social_media,3.72,One-Time Buyer,15.82
55185,Fitness Tracker,Health,1,79,8.0,6.32,72.68,22,6.53,1,15.03,0,0,referral,5.97,One-Time Buyer,-42.26
52734,USB-C Hub,Electronics,1,49,13.0,6.37,42.63,12,7.87,0,0,0,0,paid_ads,8.64,One-Time Buyer,14.12
58974,Protein Powder,Health,1,49,12.0,5.88,43.12,15,4.27,0,0,0,0,social_media,6.42,New Customer,17.43
52742,Phone Case Premium,Electronics,1,29,28.0,8.12,20.88,3,5.62,1,14.74,0,0,organic,0.0,Discount Hunter,-21.27
59711,Phone Case Premium,Electronics,3,29,7.0,6.09,80.91,9,9.51,0,0,0,0,organic,0.0,New Customer,62.4
61073,Wireless Earbuds Pro,Electronics,1,79,3.0,2.37,76.63,18,4.32,0,0,0,0,referral,6.09,VIP,48.22
50171,Denim Jacket,Fashion,1,79,12.0,9.48,69.52,28,3.06,0,0,0,0,social_media,10.05,New Customer,28.41
51879,Denim Jacket,Fashion,1,79,7.0,5.53,73.47,28,3.22,0,0,0,0,social_media,10.39,New Customer,31.86
56146,Hair Dryer,Beauty,1,69,12.0,8.28,60.72,18,3.12,0,0,0,0,social_media,9.18,New Customer,30.42
64054,Fitness Tracker,Health,1,79,5.0,3.95,75.05,22,3.42,0,0,0,0,paid_ads,23.13,New Customer,26.5
55734,Resistance Bands Set,Health,1,22,10.0,2.2,19.8,4,3.41,0,0,0,0,social_media,2.9,New Customer,9.49
57852,Face Serum,Beauty,1,45,12.0,5.4,39.6,6,3.36,0,0,0,0,referral,4.08,New Customer,26.16
62315,Hair Dryer,Beauty,1,69,2.0,1.38,67.62,18,4.8,0,0,0,0,paid_ads,19.74,Returning,25.08
62324,USB-C Hub,Electronics,1,49,16.0,7.84,41.16,12,4.42,0,0,1,8.11,email,1.27,One-Time Buyer,15.36
56827,Sunglasses,Fashion,1,35,18.0,6.3,28.7,4,3.59,0,0,0,0,email,1.05,One-Time Buyer,20.06
54557,Hair Dryer,Beauty,1,69,44.0,30.36,38.64,18,4.97,0,0,0,0,paid_ads,11.17,Discount Hunter,4.5
51559,Cotton T-Shirt Pack,Fashion,2,24,8.0,3.84,44.16,10,8.21,0,0,0,0,social_media,6.07,New Customer,19.88
56469,Fitness Tracker,Health,1,79,38.0,30.02,48.98,22,5.11,0,0,0,0,referral,3.55,Discount Hunter,18.32
52406,Running Shoes,Fashion,2,89,20.0,35.6,142.4,44,8.21,0,0,0,0,paid_ads,33.77,Discount Hunter,56.42
64679,USB-C Hub,Electronics,1,49,31.0,15.19,33.81,12,6.7,0,0,0,0,paid_ads,8.39,Discount Hunter,6.72
52937,Protein Powder,Health,1,49,14.0,6.86,42.14,15,5.81,0,0,0,0,social_media,5.5,One-Time Buyer,15.83
50569,Makeup Brush Set,Beauty,1,19,2.0,0.38,18.62,3,4.73,0,0,0,0,paid_ads,5.76,Returning,5.13
53442,Laptop Stand,Electronics,2,59,6.0,7.08,110.92,30,8.27,0,0,0,0,paid_ads,24.08,New Customer,48.57
51052,Phone Case Premium,Electronics,1,29,6.0,1.74,27.26,3,7.2,0,0,0,0,organic,0.0,One-Time Buyer,17.06
61411,Bluetooth Speaker,Electronics,1,99,4.0,3.96,95.04,25,4.85,0,0,0,0,email,2.4,VIP,62.79
52569,Yoga Mat Premium,Health,2,39,41.0,31.98,46.02,16,10.77,0,0,0,0,social_media,6.1,Discount Hunter,13.15
52596,Bluetooth Speaker,Electronics,1,99,22.0,21.78,77.22,25,6.04,0,0,0,0,organic,0.0,Discount Hunter,46.18
54771,Hair Dryer,Beauty,1,69,37.0,25.53,43.47,18,3.48,0,0,0,0,email,1.61,Discount Hunter,20.38
64380,Sunglasses,Fashion,1,35,6.0,2.1,32.9,4,5.0,0,0,0,0,social_media,4.83,Returning,19.07
63035,USB-C Hub,Electronics,3,49,1.0,1.47,145.53,36,18.22,0,0,0,0,email,4.96,Returning,86.35
52302,Cotton T-Shirt Pack,Fashion,1,24,11.0,2.64,21.36,5,4.22,0,0,0,0,organic,0.0,New Customer,12.14
52696,Face Serum,Beauty,2,45,34.0,30.6,59.4,12,7.88,0,0,0,0,paid_ads,18.08,Discount Hunter,21.44
50635,Wireless Earbuds Pro,Electronics,1,79,1.0,0.79,78.21,18,3.37,1,13.99,0,0,organic,0.0,Returning,-27.54
64392,Face Serum,Beauty,2,45,7.0,6.3,83.7,12,8.86,1,10.8,0,0,paid_ads,23.88,New Customer,-47.17
57902,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,3.51,1,9.77,0,0,referral,6.61,Returning,-35.58
53131,Cotton T-Shirt Pack,Fashion,1,24,6.0,1.44,22.56,5,2.95,0,0,1,12.78,organic,0.0,New Customer,1.83
60160,Cotton T-Shirt Pack,Fashion,1,24,18.0,4.32,19.68,5,2.02,0,0,0,0,social_media,2.47,One-Time Buyer,10.19
50895,Makeup Brush Set,Beauty,1,19,7.0,1.33,17.67,3,2.26,1,11.44,0,0,email,0.55,Returning,-15.48
56195,Fitness Tracker,Health,1,79,11.0,8.69,70.31,22,6.46,0,0,0,0,organic,0.0,New Customer,41.85
59645,Wireless Earbuds Pro,Electronics,1,79,0.0,0.0,79.0,18,7.6,0,0,1,24.5,paid_ads,24.5,Returning,4.4
59063,Makeup Brush Set,Beauty,3,19,18.0,10.26,46.74,9,8.41,0,0,0,0,social_media,5.02,One-Time Buyer,24.31
55859,Cotton T-Shirt Pack,Fashion,2,24,12.0,5.76,42.24,10,9.51,0,0,0,0,organic,0.0,New Customer,22.73
54398,USB-C Hub,Electronics,3,49,11.0,16.17,130.83,36,19.52,0,0,0,0,paid_ads,27.01,New Customer,48.3
64042,Running Shoes,Fashion,1,89,3.0,2.67,86.33,22,2.74,1,15.02,0,0,organic,0.0,Returning,-31.13
59756,Face Serum,Beauty,1,45,23.0,10.35,34.65,6,3.43,0,0,0,0,paid_ads,11.0,Discount Hunter,14.22
52800,Makeup Brush Set,Beauty,3,19,30.0,17.1,39.9,9,14.91,0,0,0,0,paid_ads,11.08,Discount Hunter,4.91
56293,Protein Powder,Health,1,49,8.0,3.92,45.08,15,5.0,0,0,0,0,organic,0.0,One-Time Buyer,25.08
53453,Wireless Earbuds Pro,Electronics,1,79,6.0,4.74,74.26,18,6.47,0,0,0,0,organic,0.0,New Customer,49.79
61884,Makeup Brush Set,Beauty,1,19,16.0,3.04,15.96,3,3.04,0,0,0,0,paid_ads,3.23,One-Time Buyer,6.69
58912,Bluetooth Speaker,Electronics,1,99,43.0,42.57,56.43,25,3.89,1,7.41,0,0,email,1.44,Discount Hunter,-32.1
55971,Phone Case Premium,Electronics,1,29,5.0,1.45,27.55,3,3.84,0,0,0,0,referral,2.34,Returning,18.37
64610,Bluetooth Speaker,Electronics,1,99,6.0,5.94,93.06,25,4.12,0,0,0,0,social_media,13.93,Returning,50.01
61369,Backpack,Fashion,1,59,17.0,10.03,48.97,14,4.65,0,0,1,9.22,organic,0.0,One-Time Buyer,21.1
51997,Running Shoes,Fashion,1,89,33.0,29.37,59.63,22,2.4,1,13.92,0,0,organic,0.0,Discount Hunter,-32.36
55405,Running Shoes,Fashion,2,89,2.0,3.56,174.44,44,9.12,0,0,0,0,organic,0.0,Returning,121.32
56992,Backpack,Fashion,2,59,13.0,15.34,102.66,28,7.54,0,0,0,0,social_media,12.81,New Customer,54.31
52094,Sunglasses,Fashion,1,35,0.0,0.0,35.0,4,2.62,0,0,0,0,organic,0.0,Returning,28.38
60684,Laptop Stand,Electronics,2,59,7.0,8.26,109.74,30,10.51,1,11.98,0,0,paid_ads,29.01,Returning,-70.53
53264,Bluetooth Speaker,Electronics,1,99,13.0,12.87,86.13,25,4.28,0,0,0,0,social_media,9.01,New Customer,47.84
63720,Sunglasses,Fashion,1,35,7.0,2.45,32.55,4,2.75,0,0,0,0,organic,0.0,New Customer,25.8
52527,Backpack,Fashion,3,59,11.0,19.47,157.53,42,8.34,0,0,0,0,social_media,20.13,New Customer,87.06
51979,Hair Dryer,Beauty,1,69,6.0,4.14,64.86,18,2.74,0,0,0,0,paid_ads,18.95,Returning,25.17
57431,Cotton T-Shirt Pack,Fashion,2,24,20.0,9.6,38.4,10,8.87,0,0,0,0,social_media,5.7,One-Time Buyer,13.83
62843,Resistance Bands Set,Health,1,22,11.0,2.42,19.58,4,7.03,0,0,0,0,organic,0.0,New Customer,8.55
54825,Backpack,Fashion,1,59,8.0,4.72,54.28,14,3.55,0,0,0,0,referral,4.38,New Customer,32.35
50525,USB-C Hub,Electronics,2,49,8.0,7.84,90.16,24,6.48,0,0,0,0,paid_ads,20.7,New Customer,38.98
54453,Denim Jacket,Fashion,1,79,14.0,11.06,67.94,28,4.41,0,0,0,0,email,1.74,New Customer,33.79
59943,Running Shoes,Fashion,1,89,10.0,8.9,80.1,22,2.7,1,10.58,0,0,referral,6.27,One-Time Buyer,-33.54
61538,Hair Dryer,Beauty,1,69,4.0,2.76,66.24,18,4.11,1,9.33,0,0,social_media,9.86,VIP,-34.68
63714,Running Shoes,Fashion,1,89,3.0,2.67,86.33,22,2.98,0,0,0,0,social_media,8.32,Returning,53.03
64485,Sunglasses,Fashion,1,35,4.0,1.4,33.6,4,4.19,0,0,0,0,email,1.28,VIP,24.13
51292,Running Shoes,Fashion,3,89,8.0,21.36,245.64,66,9.8,1,19.0,0,0,organic,0.0,One-Time Buyer,-70.24
