order_id,line_item_id,product_sku,product_name,product_category,variant_title,quantity,unit_price,line_total
NB-5313,LI-00935,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,3,16.99,50.97
NB-5313,LI-00936,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5313,LI-00937,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5313,LI-00938,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5314,LI-00939,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,4,19.99,79.96
NB-5314,LI-00940,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,3,54.99,164.97
NB-5314,LI-00941,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,2,17.99,35.98
NB-5314,LI-00942,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5315,LI-00943,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5315,LI-00944,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5315,LI-00945,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5315,LI-00946,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5315,LI-00947,AC-003,Reusable Stainless Steel Filter,Accessories,,3,12.99,38.97
NB-5316,LI-00948,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5316,LI-00949,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5316,LI-00950,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5317,LI-00951,AC-002,Insulated Travel Tumbler (16oz),Accessories,,3,24.99,74.97
NB-5318,LI-00952,CB-002,Colombian Supremo Blend,Coffee Beans,,3,16.99,50.97
NB-5318,LI-00953,AC-005,NovaBrew Canvas Tote Bag,Accessories,,2,19.99,39.98
NB-5318,LI-00954,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5319,LI-00955,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5319,LI-00956,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5319,LI-00957,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5320,LI-00958,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5320,LI-00959,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5320,LI-00960,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5321,LI-00961,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,4,14.99,59.96
NB-5321,LI-00962,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,2,14.99,29.98
NB-5321,LI-00963,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5321,LI-00964,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5322,LI-00965,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5322,LI-00966,AC-007,Coffee Bean Storage Canister,Accessories,,4,22.99,91.96
NB-5323,LI-00967,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5323,LI-00968,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5323,LI-00969,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5324,LI-00970,AC-007,Coffee Bean Storage Canister,Accessories,,4,22.99,91.96
NB-5324,LI-00971,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5324,LI-00972,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5324,LI-00973,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5324,LI-00974,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5325,LI-00975,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5326,LI-00976,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5326,LI-00977,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5326,LI-00978,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5326,LI-00979,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5326,LI-00980,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5327,LI-00981,AC-007,Coffee Bean Storage Canister,Accessories,,2,22.99,45.98
NB-5327,LI-00982,AC-002,Insulated Travel Tumbler (16oz),Accessories,,2,24.99,49.98
NB-5327,LI-00983,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5327,LI-00984,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,3,16.99,50.97
NB-5328,LI-00985,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,3,18.99,56.97
NB-5328,LI-00986,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5328,LI-00987,AC-005,NovaBrew Canvas Tote Bag,Accessories,,3,19.99,59.97
NB-5328,LI-00988,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5329,LI-00989,AC-002,Insulated Travel Tumbler (16oz),Accessories,,3,24.99,74.97
NB-5329,LI-00990,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5329,LI-00991,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5329,LI-00992,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5329,LI-00993,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,3,32.99,98.97
NB-5330,LI-00994,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,4,32.99,131.96
NB-5330,LI-00995,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,3,14.99,44.97
NB-5330,LI-00996,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5331,LI-00997,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5331,LI-00998,CB-002,Colombian Supremo Blend,Coffee Beans,,3,16.99,50.97
NB-5331,LI-00999,AC-004,Precision Coffee Scale with Timer,Accessories,,4,29.99,119.96
NB-5331,LI-01000,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,4,24.99,99.96
NB-5331,LI-01001,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5332,LI-01002,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,3,29.99,89.97
NB-5332,LI-01003,AC-004,Precision Coffee Scale with Timer,Accessories,,4,29.99,119.96
NB-5333,LI-01004,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5333,LI-01005,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5333,LI-01006,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5334,LI-01007,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5334,LI-01008,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,3,69.99,209.97
NB-5334,LI-01009,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5335,LI-01010,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5335,LI-01011,AC-004,Precision Coffee Scale with Timer,Accessories,,4,29.99,119.96
NB-5335,LI-01012,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5336,LI-01013,EQ-006,AeroPress Original Kit,Brewing Equipment,,3,39.99,119.97
NB-5336,LI-01014,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5337,LI-01015,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5337,LI-01016,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5337,LI-01017,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5337,LI-01018,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5337,LI-01019,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5338,LI-01020,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5338,LI-01021,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5338,LI-01022,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5338,LI-01023,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,3,8.99,26.97
NB-5339,LI-01024,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5339,LI-01025,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5339,LI-01026,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5340,LI-01027,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5341,LI-01028,AC-007,Coffee Bean Storage Canister,Accessories,,3,22.99,68.97
NB-5341,LI-01029,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,3,17.99,53.97
NB-5341,LI-01030,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5341,LI-01031,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5342,LI-01032,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5342,LI-01033,AC-003,Reusable Stainless Steel Filter,Accessories,,3,12.99,38.97
NB-5342,LI-01034,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5343,LI-01035,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,2,8.99,17.98
NB-5343,LI-01036,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5343,LI-01037,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,2,54.99,109.98
NB-5343,LI-01038,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5344,LI-01039,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,3,16.99,50.97
NB-5344,LI-01040,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5345,LI-01041,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5345,LI-01042,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5345,LI-01043,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5346,LI-01044,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5346,LI-01045,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,2,18.99,37.98
NB-5346,LI-01046,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5346,LI-01047,AC-005,NovaBrew Canvas Tote Bag,Accessories,,1,19.99,19.99
NB-5347,LI-01048,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5347,LI-01049,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,2,14.99,29.98
NB-5348,LI-01050,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5348,LI-01051,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5348,LI-01052,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5349,LI-01053,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5349,LI-01054,EQ-006,AeroPress Original Kit,Brewing Equipment,,3,39.99,119.97
NB-5350,LI-01055,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5350,LI-01056,AC-007,Coffee Bean Storage Canister,Accessories,,4,22.99,91.96
NB-5351,LI-01057,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5351,LI-01058,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5351,LI-01059,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5352,LI-01060,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5353,LI-01061,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5353,LI-01062,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5353,LI-01063,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5353,LI-01064,EQ-006,AeroPress Original Kit,Brewing Equipment,,2,39.99,79.98
NB-5354,LI-01065,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5354,LI-01066,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5354,LI-01067,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5354,LI-01068,AC-005,NovaBrew Canvas Tote Bag,Accessories,,1,19.99,19.99
NB-5354,LI-01069,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5355,LI-01070,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5356,LI-01071,AC-002,Insulated Travel Tumbler (16oz),Accessories,,4,24.99,99.96
NB-5356,LI-01072,CB-002,Colombian Supremo Blend,Coffee Beans,,2,16.99,33.98
NB-5357,LI-01073,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5358,LI-01074,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5358,LI-01075,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5358,LI-01076,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5358,LI-01077,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5359,LI-01078,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5360,LI-01079,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5360,LI-01080,CB-004,Kenya AA Single Origin,Coffee Beans,,4,19.99,79.96
NB-5360,LI-01081,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5360,LI-01082,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5361,LI-01083,AC-003,Reusable Stainless Steel Filter,Accessories,,2,12.99,25.98
NB-5362,LI-01084,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,1,16.99,16.99
NB-5362,LI-01085,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5362,LI-01086,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5362,LI-01087,CB-004,Kenya AA Single Origin,Coffee Beans,,1,19.99,19.99
NB-5362,LI-01088,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,1,8.99,8.99
NB-5363,LI-01089,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5363,LI-01090,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5363,LI-01091,AC-007,Coffee Bean Storage Canister,Accessories,,2,22.99,45.98
NB-5363,LI-01092,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,1,19.99,19.99
NB-5363,LI-01093,CB-006,Espresso Roast Whole Bean,Coffee Beans,,4,17.49,69.96
NB-5364,LI-01094,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5364,LI-01095,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5364,LI-01096,AC-004,Precision Coffee Scale with Timer,Accessories,,2,29.99,59.98
NB-5365,LI-01097,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5365,LI-01098,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5366,LI-01099,CB-004,Kenya AA Single Origin,Coffee Beans,,2,19.99,39.98
NB-5366,LI-01100,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,4,19.99,79.96
NB-5366,LI-01101,AC-004,Precision Coffee Scale with Timer,Accessories,,2,29.99,59.98
NB-5366,LI-01102,CB-006,Espresso Roast Whole Bean,Coffee Beans,,1,17.49,17.49
NB-5367,LI-01103,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5367,LI-01104,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5367,LI-01105,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5367,LI-01106,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5367,LI-01107,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5368,LI-01108,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,2,54.99,109.98
NB-5368,LI-01109,AC-003,Reusable Stainless Steel Filter,Accessories,,3,12.99,38.97
NB-5368,LI-01110,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,3,14.99,44.97
NB-5369,LI-01111,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,2,14.99,29.98
NB-5369,LI-01112,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5370,LI-01113,AC-008,Latte Art Pitcher (12oz),Accessories,,1,16.99,16.99
NB-5370,LI-01114,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,4,54.99,219.96
NB-5370,LI-01115,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5371,LI-01116,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,4,16.99,67.96
NB-5371,LI-01117,AC-006,Bamboo Stir Stick Set (12pk),Accessories,,2,8.99,17.98
NB-5371,LI-01118,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5371,LI-01119,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,4,16.99,67.96
NB-5372,LI-01120,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5372,LI-01121,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5372,LI-01122,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5373,LI-01123,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5373,LI-01124,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5374,LI-01125,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5374,LI-01126,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5374,LI-01127,CB-007,Decaf Colombian Swiss Water,Coffee Beans,,2,16.99,33.98
NB-5374,LI-01128,AC-007,Coffee Bean Storage Canister,Accessories,,1,22.99,22.99
NB-5374,LI-01129,CB-003,Sumatra Mandheling Dark Roast,Coffee Beans,,1,17.99,17.99
NB-5375,LI-01130,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5375,LI-01131,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5375,LI-01132,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,3,32.99,98.97
NB-5375,LI-01133,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,1,14.99,14.99
NB-5376,LI-01134,CB-005,NovaBrew House Blend (1lb),Coffee Beans,,3,14.99,44.97
NB-5376,LI-01135,CB-001,Ethiopian Yirgacheffe Single Origin,Coffee Beans,,1,18.99,18.99
NB-5376,LI-01136,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5376,LI-01137,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,4,29.99,119.96
NB-5376,LI-01138,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5377,LI-01139,CB-006,Espresso Roast Whole Bean,Coffee Beans,,3,17.49,52.47
NB-5377,LI-01140,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,2,14.99,29.98
NB-5377,LI-01141,AC-003,Reusable Stainless Steel Filter,Accessories,,1,12.99,12.99
NB-5378,LI-01142,AC-008,Latte Art Pitcher (12oz),Accessories,,2,16.99,33.98
NB-5378,LI-01143,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,4,14.99,59.96
NB-5378,LI-01144,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5379,LI-01145,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5379,LI-01146,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,4,89.99,359.96
NB-5380,LI-01147,AC-001,NovaBrew Ceramic Mug (12oz),Accessories,,1,14.99,14.99
NB-5380,LI-01148,AC-005,NovaBrew Canvas Tote Bag,Accessories,,3,19.99,59.97
NB-5380,LI-01149,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5380,LI-01150,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5381,LI-01151,CB-006,Espresso Roast Whole Bean,Coffee Beans,,4,17.49,69.96
NB-5381,LI-01152,AC-004,Precision Coffee Scale with Timer,Accessories,,2,29.99,59.98
NB-5381,LI-01153,AC-002,Insulated Travel Tumbler (16oz),Accessories,,2,24.99,49.98
NB-5381,LI-01154,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,2,19.99,39.98
NB-5381,LI-01155,CB-006,Espresso Roast Whole Bean,Coffee Beans,,3,17.49,52.47
NB-5382,LI-01156,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,3,89.99,269.97
NB-5382,LI-01157,CB-002,Colombian Supremo Blend,Coffee Beans,,1,16.99,16.99
NB-5382,LI-01158,CB-006,Espresso Roast Whole Bean,Coffee Beans,,2,17.49,34.98
NB-5382,LI-01159,SUB-003,Weekly Espresso Club (500g/wk),Subscriptions,,4,19.99,79.96
NB-5382,LI-01160,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,3,34.99,104.97
NB-5383,LI-01161,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,3,29.99,89.97
NB-5383,LI-01162,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5383,LI-01163,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5384,LI-01164,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5385,LI-01165,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5385,LI-01166,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5385,LI-01167,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,1,29.99,29.99
NB-5386,LI-01168,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5386,LI-01169,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5386,LI-01170,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,2,34.99,69.98
NB-5387,LI-01171,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5387,LI-01172,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
NB-5387,LI-01173,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5388,LI-01174,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5388,LI-01175,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5388,LI-01176,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,2,24.99,49.98
NB-5388,LI-01177,EQ-004,Manual Ceramic Burr Grinder,Brewing Equipment,,1,54.99,54.99
NB-5389,LI-01178,EQ-003,Glass Cold Brew Maker (1.5L),Brewing Equipment,,2,29.99,59.98
NB-5390,LI-01179,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,2,89.99,179.98
NB-5390,LI-01180,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5390,LI-01181,EQ-006,AeroPress Original Kit,Brewing Equipment,,1,39.99,39.99
NB-5391,LI-01182,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5391,LI-01183,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5392,LI-01184,AC-002,Insulated Travel Tumbler (16oz),Accessories,,1,24.99,24.99
NB-5392,LI-01185,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,2,32.99,65.98
NB-5393,LI-01186,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5393,LI-01187,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5393,LI-01188,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,1,69.99,69.99
NB-5393,LI-01189,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5394,LI-01190,SUB-001,Monthly Bean Box (2 bags),Subscriptions,,1,32.99,32.99
NB-5394,LI-01191,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5394,LI-01192,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5395,LI-01193,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,2,24.99,49.98
NB-5396,LI-01194,AC-004,Precision Coffee Scale with Timer,Accessories,,1,29.99,29.99
NB-5396,LI-01195,AC-004,Precision Coffee Scale with Timer,Accessories,,2,29.99,59.98
NB-5396,LI-01196,AC-004,Precision Coffee Scale with Timer,Accessories,,2,29.99,59.98
NB-5396,LI-01197,SUB-002,Quarterly Discovery Box (6 bags + surprise),Subscriptions,,1,89.99,89.99
NB-5397,LI-01198,EQ-002,Stainless Steel French Press (34oz),Brewing Equipment,,1,34.99,34.99
NB-5397,LI-01199,AC-002,Insulated Travel Tumbler (16oz),Accessories,,2,24.99,49.98
NB-5397,LI-01200,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5398,LI-01201,CB-008,Limited Edition Guatemala Antigua,Coffee Beans,,1,24.99,24.99
NB-5398,LI-01202,EQ-001,Ceramic Pour-Over Dripper,Brewing Equipment,,1,24.99,24.99
NB-5398,LI-01203,EQ-005,Electric Gooseneck Kettle (1.2L),Brewing Equipment,,2,69.99,139.98
