customer_id,customer_archetype,acquisition_channel,join_date,first_order_value,first_order_discount_pct,first_order_category,total_orders,lifetime_revenue,avg_order_value,days_to_second_order,pages_viewed_first_30d,sessions_first_30d,email_opens_first_30d,items_browsed_first_30d,returns_count,support_tickets,days_since_last_order,churned,predicted_3yr_clv
32651,One-and-Done,social_media,2024-08-24,26.58,7.0,Fashion,2,70.06,35.03,999,10,4,2,5,0,0,417,1,6.92
32204,Discount Addict,paid_ads,2024-12-18,26.16,42.0,Electronics,7,940.04,134.29,35,58,12,7,30,3,0,73,1,69.43
34872,Loyal Regular,email,2024-02-13,27.58,8.0,Fashion,20,2304.44,115.22,20,131,28,8,43,1,2,4,0,4553.97
30695,Loyal Regular,referral,2024-08-09,23.47,6.0,Electronics,9,1995.89,221.77,21,70,25,8,21,1,0,3,1,9.31
37307,One-and-Done,paid_ads,2024-07-25,8.04,23.0,Fashion,1,8.04,8.04,0,16,3,0,6,0,0,228,1,0.02
31054,Promising New,referral,2024-08-14,17.69,9.0,Fashion,3,466.88,155.63,45,53,9,4,33,1,1,74,0,542.54
30282,Fading Away,referral,2024-01-14,33.3,5.0,Electronics,6,674.28,112.38,63,14,8,2,19,0,2,53,1,4.31
33849,Loyal Regular,email,2024-11-17,34.55,7.0,Fashion,15,2358.47,157.23,13,77,13,7,20,0,1,24,0,3209.49
32755,One-and-Done,organic,2024-05-24,29.97,21.0,Beauty,2,89.2,44.6,999,17,2,2,5,1,0,352,1,0.84
32674,Discount Addict,organic,2024-11-10,13.28,39.0,Health,9,646.02,71.78,39,28,10,9,23,2,1,58,0,428.12
36425,Fading Away,organic,2024-01-17,52.39,8.0,Home,4,559.37,139.84,54,24,3,4,23,1,0,95,0,117.62
33990,Promising New,referral,2024-01-03,46.61,7.0,Health,5,432.0,86.4,41,60,15,5,27,0,0,56,0,502.1
36387,Fading Away,social_media,2024-05-21,24.94,2.0,Fashion,6,337.64,56.27,54,31,4,4,10,1,1,129,0,133.81
33510,Discount Addict,email,2024-09-24,32.0,40.0,Fashion,12,402.06,33.51,48,46,18,7,43,4,1,13,1,33.62
32700,One-and-Done,social_media,2024-03-19,36.25,21.0,Home,1,36.25,36.25,0,16,4,1,2,0,0,444,1,3.44
32738,Loyal Regular,email,2024-09-10,54.37,7.0,Fashion,12,2129.34,177.45,33,128,12,13,51,1,0,2,0,4255.63
36900,Future VIP,referral,2024-12-21,62.69,4.0,Fashion,16,7158.03,447.38,13,86,29,10,25,0,1,19,0,16926.61
36235,Discount Addict,social_media,2024-05-04,36.24,9.0,Health,9,531.9,59.1,47,50,6,6,34,3,0,49,0,339.09
37121,Loyal Regular,social_media,2024-02-14,44.77,3.0,Home,9,2459.33,273.26,15,76,20,6,32,0,0,23,0,4924.74
30859,One-and-Done,organic,2024-05-03,30.37,3.0,Health,1,30.37,30.37,0,13,1,1,8,1,0,474,1,2.35
37202,Fading Away,social_media,2024-12-31,32.0,15.0,Fashion,9,221.18,24.58,70,12,7,4,16,1,2,188,1,3.95
32197,Loyal Regular,email,2024-05-22,59.99,3.0,Fashion,9,1194.92,132.77,29,66,28,14,21,0,1,18,0,1558.48
37538,Discount Addict,referral,2024-10-04,34.19,35.0,Fashion,9,863.5,95.94,42,60,8,11,50,1,1,63,0,370.25
32296,One-and-Done,paid_ads,2024-07-13,41.52,2.0,Fashion,2,54.11,27.05,999,19,1,2,6,0,0,226,1,5.12
30018,Promising New,email,2024-05-11,44.1,13.0,Beauty,4,346.36,86.59,42,15,9,6,8,0,0,35,0,321.17
34433,One-and-Done,social_media,2024-05-08,25.92,25.0,Fashion,2,59.76,29.88,999,10,3,1,2,1,0,401,1,3.95
36610,Loyal Regular,organic,2024-05-12,51.82,5.0,Beauty,16,2250.62,140.66,30,93,18,9,42,1,0,6,0,5057.7
30013,Discount Addict,paid_ads,2024-03-28,19.53,11.0,Health,8,1174.04,146.75,60,74,5,7,45,0,0,62,0,468.45
37279,Loyal Regular,organic,2024-10-03,44.18,2.0,Electronics,14,2460.3,175.74,35,140,30,14,24,1,1,10,0,5512.57
33710,One-and-Done,referral,2024-09-08,38.61,26.0,Health,2,65.63,32.81,999,4,4,0,10,0,0,218,1,6.29
37585,One-and-Done,paid_ads,2024-08-07,30.24,3.0,Electronics,2,72.19,36.09,999,6,1,2,3,0,0,224,1,3.86
35887,Discount Addict,social_media,2024-09-23,17.81,37.0,Electronics,15,796.25,53.08,54,58,17,9,28,2,0,78,0,276.74
36617,One-and-Done,organic,2024-03-18,37.75,14.0,Electronics,1,37.75,37.75,0,3,1,0,10,0,0,169,1,3.49
30837,Discount Addict,organic,2024-12-01,14.93,15.0,Electronics,7,483.85,69.12,44,34,20,8,47,0,0,65,0,322.24
33268,Fading Away,referral,2024-11-02,54.19,6.0,Home,9,597.66,66.41,50,14,9,5,9,3,1,136,0,113.38
36691,One-and-Done,organic,2024-03-18,32.51,23.0,Fashion,1,32.51,32.51,0,4,1,0,5,0,0,117,1,2.01
32948,One-and-Done,social_media,2024-01-05,29.56,10.0,Fashion,2,86.84,43.42,999,15,2,1,3,0,0,271,0,0.0
37224,Loyal Regular,email,2024-10-16,36.66,11.0,Fashion,15,1403.19,93.55,23,49,16,5,50,3,1,24,0,2887.95
32413,Fading Away,paid_ads,2024-04-19,39.4,8.0,Health,4,326.94,81.73,66,39,7,2,11,0,0,136,1,31.33
37840,One-and-Done,paid_ads,2024-07-10,33.81,9.0,Fashion,2,19.29,9.64,999,20,3,2,7,0,0,326,1,1.09
34206,One-and-Done,paid_ads,2024-06-20,33.66,7.0,Home,2,39.45,19.73,999,20,4,1,2,0,0,175,1,3.77
33939,Loyal Regular,email,2024-10-06,52.32,3.0,Fashion,12,1501.6,125.13,15,107,12,15,22,1,0,3,1,67.9
31034,Loyal Regular,email,2024-04-08,23.29,3.0,Fashion,8,2323.71,290.46,30,39,9,11,32,2,1,18,0,2967.52
31421,Fading Away,organic,2024-06-02,39.26,3.0,Fashion,6,465.68,77.61,42,32,5,1,17,0,0,103,1,21.14
36732,Promising New,paid_ads,2024-01-28,23.98,14.0,Beauty,7,200.49,28.64,25,42,8,5,14,1,0,64,1,2.43
35874,Loyal Regular,referral,2024-05-01,34.86,1.0,Beauty,14,1300.41,92.89,32,142,25,8,50,0,0,18,0,1900.03
30226,Loyal Regular,email,2024-08-23,40.11,3.0,Fashion,15,1979.73,131.98,26,99,19,7,41,3,1,20,1,103.51
35255,Fading Away,organic,2024-01-31,21.64,9.0,Beauty,5,376.07,75.21,29,20,6,3,5,1,0,162,1,8.02
35896,Fading Away,organic,2024-12-29,29.04,7.0,Electronics,9,605.6,67.29,39,16,8,3,25,3,1,125,1,1.86
30433,Discount Addict,paid_ads,2024-11-07,37.75,34.0,Home,5,407.43,81.49,33,75,20,9,45,0,1,75,0,216.3
34675,One-and-Done,social_media,2024-10-13,26.03,18.0,Fashion,1,26.03,26.03,0,17,1,1,10,1,0,105,1,1.0
35422,One-and-Done,paid_ads,2024-12-17,40.38,5.0,Beauty,2,20.72,10.36,999,6,4,1,3,0,0,392,0,0.0
37137,Fading Away,paid_ads,2024-12-13,51.04,16.0,Beauty,9,673.23,74.8,37,30,7,1,9,1,0,193,1,40.9
31136,One-and-Done,email,2024-07-16,44.16,15.0,Home,2,75.0,37.5,999,9,1,0,3,0,0,212,1,2.11
35901,Discount Addict,social_media,2024-02-16,17.57,12.0,Beauty,6,563.68,93.95,38,36,19,11,44,1,1,42,1,42.71
34750,Loyal Regular,paid_ads,2024-04-07,38.65,3.0,Beauty,16,1118.51,69.91,11,31,24,13,55,1,0,13,0,1832.85
32528,Loyal Regular,email,2024-06-14,22.22,7.0,Beauty,14,1452.04,103.72,12,109,19,13,45,1,0,15,0,3268.96
36083,Promising New,email,2024-04-29,26.02,2.0,Fashion,7,273.46,39.07,32,41,14,8,18,0,1,50,0,429.44
34904,Discount Addict,paid_ads,2024-04-22,18.5,26.0,Fashion,10,949.4,94.94,25,39,18,10,35,4,2,57,1,49.22
32126,Discount Addict,social_media,2024-01-18,21.4,1.0,Electronics,11,430.99,39.18,59,59,6,11,32,2,1,31,0,216.38
37006,Discount Addict,paid_ads,2024-07-11,17.39,10.0,Health,7,463.57,66.22,50,27,12,12,31,2,1,61,1,40.54
34588,Discount Addict,social_media,2024-04-07,15.59,36.0,Electronics,6,680.37,113.39,24,71,17,12,31,0,0,64,0,327.06
30802,Fading Away,organic,2024-05-04,50.65,12.0,Beauty,7,526.44,75.21,56,42,10,4,23,0,1,131,0,113.63
33121,Future VIP,email,2024-12-29,60.64,4.0,Beauty,28,6692.01,239.0,16,66,19,8,58,0,0,8,0,23478.74
34292,Future VIP,organic,2024-12-25,77.25,2.0,Home,18,5645.25,313.62,5,35,11,9,52,0,0,15,1,485.78
34261,Future VIP,email,2024-06-05,55.87,4.0,Electronics,16,5230.75,326.92,6,76,16,6,29,3,0,8,0,13220.88
31267,One-and-Done,paid_ads,2024-05-08,39.64,15.0,Beauty,1,39.64,39.64,0,4,3,1,8,1,0,452,1,3.5
31940,Discount Addict,paid_ads,2024-12-20,39.16,5.0,Electronics,14,318.91,22.78,27,22,6,11,31,1,2,31,0,242.34
33625,Loyal Regular,social_media,2024-12-28,49.01,8.0,Electronics,9,926.87,102.99,26,117,12,14,57,0,3,1,0,1515.76
30716,Promising New,social_media,2024-01-08,37.67,2.0,Beauty,7,607.32,86.76,26,61,11,6,14,0,1,34,1,2.73
37481,Promising New,organic,2024-10-02,21.61,7.0,Home,7,434.96,62.14,39,61,11,6,27,2,1,32,0,855.74
30682,One-and-Done,paid_ads,2024-04-25,28.66,22.0,Electronics,1,28.66,28.66,0,9,1,2,6,1,0,456,1,1.05
34428,One-and-Done,social_media,2024-03-19,19.98,19.0,Electronics,1,19.98,19.98,0,17,3,1,7,0,0,392,1,1.07
34572,One-and-Done,paid_ads,2024-05-04,39.75,26.0,Electronics,2,16.72,8.36,999,10,4,2,6,0,0,146,1,0.95
32109,Future VIP,organic,2024-01-12,64.18,4.0,Home,30,5947.97,198.27,16,125,26,6,55,0,0,14,1,8.87
34515,Discount Addict,social_media,2024-01-17,17.53,43.0,Fashion,11,834.44,75.86,49,39,20,7,28,0,2,69,0,617.6
31271,Loyal Regular,email,2024-06-13,39.44,2.0,Fashion,11,2481.37,225.58,29,91,14,14,18,1,2,25,0,2996.09
31683,Promising New,social_media,2024-12-27,30.3,15.0,Fashion,3,521.93,173.98,28,36,11,8,32,0,0,17,0,900.88
33999,Fading Away,email,2024-07-09,30.49,6.0,Beauty,4,220.12,55.03,67,12,12,4,23,0,0,73,1,18.37
36381,Fading Away,social_media,2024-12-19,21.36,4.0,Health,5,230.86,46.17,49,42,10,1,19,1,1,122,0,53.61
30757,One-and-Done,referral,2024-04-04,38.35,24.0,Beauty,1,38.35,38.35,0,10,3,2,10,1,0,355,1,2.1
32133,One-and-Done,organic,2024-06-14,21.13,6.0,Electronics,2,63.96,31.98,999,20,2,2,3,0,0,245,1,1.78
35227,Future VIP,organic,2024-01-19,47.42,6.0,Fashion,23,2607.16,113.35,15,80,22,8,51,0,0,16,0,9519.7
35863,Promising New,social_media,2024-04-10,16.05,14.0,Electronics,6,791.7,131.95,39,16,7,4,23,0,0,22,1,23.44
35337,One-and-Done,organic,2024-12-01,39.71,6.0,Beauty,1,39.71,39.71,0,4,2,2,8,0,0,363,1,1.29
34990,Discount Addict,paid_ads,2024-11-06,13.3,38.0,Home,13,1043.26,80.25,28,48,13,12,44,1,1,15,0,664.36
30879,Fading Away,paid_ads,2024-12-23,53.1,9.0,Electronics,8,603.34,75.42,59,46,5,2,11,1,0,53,0,185.67
37982,One-and-Done,social_media,2024-05-04,29.82,17.0,Fashion,1,29.82,29.82,0,18,2,1,9,0,0,312,1,1.38
34250,Loyal Regular,organic,2024-02-11,21.94,3.0,Home,15,2436.75,162.45,13,62,11,10,55,0,2,12,0,3492.11
36455,Discount Addict,social_media,2024-11-13,24.66,30.0,Beauty,15,1161.32,77.42,29,43,9,8,48,2,3,58,0,475.72
35600,Discount Addict,paid_ads,2024-05-27,21.98,35.0,Health,8,457.87,57.23,20,78,14,8,36,0,1,8,0,221.57
30974,Fading Away,paid_ads,2024-09-13,26.27,9.0,Health,5,377.45,75.49,51,37,7,3,17,0,0,192,0,99.2
34661,One-and-Done,paid_ads,2024-01-02,37.72,6.0,Beauty,2,61.4,30.7,999,14,2,2,4,0,1,446,1,2.07
34498,Future VIP,referral,2024-05-05,35.01,6.0,Beauty,34,4543.09,133.62,7,34,23,5,51,1,2,20,0,10753.13
32307,Promising New,email,2024-08-25,21.19,1.0,Fashion,4,613.22,153.31,43,75,15,6,17,0,0,70,1,60.7
33278,One-and-Done,social_media,2024-09-14,27.16,2.0,Health,1,27.16,27.16,0,12,4,1,10,0,0,402,1,2.06
31778,One-and-Done,referral,2024-03-13,13.73,10.0,Beauty,2,10.71,5.36,999,6,1,0,10,0,0,330,1,0.25
32425,Future VIP,organic,2024-02-28,21.85,1.0,Electronics,30,2260.65,75.36,10,66,24,6,28,1,0,9,0,5944.11
32402,Loyal Regular,email,2024-04-29,35.81,1.0,Electronics,16,1560.05,97.5,15,64,9,7,38,0,0,24,0,3887.52
37189,Promising New,organic,2024-05-01,49.98,7.0,Electronics,5,798.73,159.75,23,79,7,4,10,1,0,42,0,1219.14
31242,Discount Addict,email,2024-12-07,20.46,19.0,Electronics,8,1126.91,140.86,35,61,8,7,30,1,0,5,1,9.2
31901,Loyal Regular,organic,2024-02-13,48.46,4.0,Fashion,17,1547.39,91.02,21,140,19,11,55,1,1,24,0,3683.07
33497,Fading Away,email,2024-02-29,47.53,16.0,Home,4,510.07,127.52,29,27,8,3,19,0,1,181,1,17.54
36248,One-and-Done,social_media,2024-06-23,21.27,0.0,Fashion,1,21.27,21.27,0,7,3,2,8,0,0,327,1,0.59
37450,Fading Away,paid_ads,2024-09-15,47.64,18.0,Beauty,5,476.46,95.29,57,38,11,1,12,0,1,117,0,93.37
30523,Discount Addict,paid_ads,2024-10-20,23.36,28.0,Beauty,7,762.91,108.99,40,90,14,6,42,1,0,36,1,55.71
31861,Fading Away,email,2024-01-30,44.98,17.0,Home,10,266.63,26.66,69,44,11,4,8,0,0,76,0,57.85
37932,Promising New,organic,2024-10-21,48.11,10.0,Fashion,5,435.02,87.0,22,68,5,6,12,0,0,11,1,35.62
35259,Discount Addict,paid_ads,2024-04-02,26.73,41.0,Health,13,409.03,31.46,52,64,19,9,25,2,1,27,0,322.89
32773,One-and-Done,paid_ads,2024-05-01,18.87,5.0,Electronics,2,71.66,35.83,999,4,2,2,4,0,0,463,1,0.03
34313,Discount Addict,social_media,2024-12-01,38.47,8.0,Beauty,5,1145.11,229.02,38,86,14,6,24,1,2,57,1,49.89
36307,One-and-Done,paid_ads,2024-11-08,25.85,5.0,Electronics,2,13.9,6.95,999,17,1,0,2,1,0,343,1,0.99
34414,Loyal Regular,social_media,2024-11-01,56.45,7.0,Beauty,13,2088.74,160.67,25,84,23,10,26,2,0,25,1,93.31
32825,Discount Addict,referral,2024-12-01,22.23,38.0,Fashion,5,930.12,186.02,42,75,8,10,34,0,2,25,0,286.87
37811,Future VIP,referral,2024-07-12,58.51,0.0,Fashion,37,4811.82,130.05,6,125,28,9,27,1,1,21,0,12302.89
34454,Loyal Regular,paid_ads,2024-04-02,24.5,8.0,Health,20,1286.3,64.31,24,118,9,14,43,0,2,4,0,1928.15
37431,Future VIP,referral,2024-06-25,60.52,1.0,Fashion,15,5564.81,370.99,17,36,11,9,38,2,0,19,0,26424.08
35359,Discount Addict,referral,2024-04-17,24.81,35.0,Electronics,9,1090.94,121.22,45,84,12,7,21,0,2,72,1,84.26
32965,Discount Addict,referral,2024-04-02,18.43,39.0,Health,9,354.03,39.34,53,79,10,12,49,0,1,46,0,246.57
33733,One-and-Done,social_media,2024-04-21,21.8,9.0,Home,1,21.8,21.8,0,18,3,1,5,0,0,226,1,2.16
35404,One-and-Done,social_media,2024-10-13,31.75,4.0,Beauty,1,31.75,31.75,0,3,2,2,5,0,0,422,1,0.82
33582,Discount Addict,social_media,2024-06-17,24.68,32.0,Fashion,12,891.44,74.29,30,47,16,9,25,2,0,44,0,419.89
34274,One-and-Done,referral,2024-06-07,8.22,23.0,Beauty,2,74.65,37.33,999,16,2,1,3,0,0,436,1,0.96
35867,Loyal Regular,organic,2024-06-19,31.82,3.0,Electronics,18,1535.57,85.31,31,82,10,9,41,1,1,8,0,2519.66
36856,One-and-Done,social_media,2024-12-01,26.1,21.0,Electronics,1,26.1,26.1,0,5,1,0,4,0,0,299,1,1.92
32443,One-and-Done,paid_ads,2024-02-13,33.34,9.0,Electronics,1,33.34,33.34,0,6,2,2,10,0,0,185,1,1.01
35123,Discount Addict,paid_ads,2024-02-14,16.04,15.0,Fashion,14,610.93,43.64,25,66,15,12,24,3,3,14,0,444.83
34885,Discount Addict,social_media,2024-09-29,21.21,4.0,Electronics,13,726.26,55.87,35,51,17,10,40,2,1,62,1,18.01
31451,Promising New,email,2024-02-01,45.5,13.0,Health,7,344.08,49.15,16,62,6,3,11,1,0,51,0,589.11
34606,One-and-Done,paid_ads,2024-12-20,24.61,21.0,Fashion,2,29.77,14.88,999,6,4,2,10,1,0,245,1,1.54
35031,Future VIP,referral,2024-08-14,35.33,3.0,Beauty,23,7247.12,315.09,7,62,18,8,23,0,1,8,0,21350.41
31047,Loyal Regular,organic,2024-10-12,41.11,9.0,Home,10,1068.22,106.82,15,41,14,7,42,0,0,9,0,2399.17
37942,Fading Away,paid_ads,2024-04-26,23.26,5.0,Health,4,605.61,151.4,32,30,9,4,18,0,0,97,0,193.49
30334,Fading Away,email,2024-03-26,30.01,0.0,Health,7,210.1,30.01,35,33,5,4,21,0,0,187,1,10.11
30159,One-and-Done,referral,2024-09-28,8.66,25.0,Health,1,8.66,8.66,0,12,1,2,7,1,0,162,1,0.2
35192,Fading Away,email,2024-05-09,24.28,5.0,Beauty,5,553.31,110.66,54,41,12,1,16,0,0,98,0,214.5
33392,Fading Away,paid_ads,2024-12-31,26.73,6.0,Electronics,9,615.13,68.35,70,31,8,4,22,1,2,93,0,223.02
34222,One-and-Done,paid_ads,2024-07-23,44.39,3.0,Home,2,48.82,24.41,999,16,2,2,2,0,0,105,1,1.98
35913,Discount Addict,social_media,2024-08-27,38.78,35.0,Fashion,15,398.75,26.58,59,37,13,10,28,1,2,54,1,32.54
35782,One-and-Done,email,2024-02-10,10.89,1.0,Electronics,1,10.89,10.89,0,11,3,2,9,0,0,471,0,0.0
35451,Fading Away,organic,2024-10-31,41.65,3.0,Fashion,7,393.09,56.16,70,25,9,5,25,2,1,47,0,128.81
37728,One-and-Done,paid_ads,2024-03-28,33.96,20.0,Fashion,2,72.63,36.31,999,17,2,2,7,0,0,268,0,0.0
31265,Discount Addict,social_media,2024-02-22,23.71,32.0,Electronics,7,821.06,117.29,38,64,12,7,47,1,0,22,1,67.99
36884,Loyal Regular,referral,2024-12-06,31.28,10.0,Fashion,9,860.14,95.57,23,118,30,6,50,0,0,20,0,1691.57
31133,Fading Away,paid_ads,2024-08-22,51.07,6.0,Health,4,574.79,143.7,40,27,11,5,25,1,0,57,0,58.58
31899,Loyal Regular,social_media,2024-04-25,43.22,7.0,Home,10,917.95,91.8,24,42,30,9,54,2,1,24,0,2279.45
36566,Loyal Regular,organic,2024-08-22,53.93,8.0,Home,9,1142.69,126.97,19,49,28,7,56,1,1,1,0,1569.78
35934,One-and-Done,paid_ads,2024-06-03,15.89,2.0,Home,2,16.56,8.28,999,16,2,2,5,0,0,339,1,1.34
37393,Fading Away,paid_ads,2024-11-21,26.1,6.0,Beauty,4,655.4,163.85,42,28,3,5,25,0,1,190,0,129.38
37468,Loyal Regular,organic,2024-10-19,29.99,6.0,Fashion,13,954.34,73.41,21,80,26,5,36,0,1,4,1,89.54
34657,Fading Away,referral,2024-11-15,24.94,13.0,Beauty,9,333.24,37.03,61,47,12,3,14,2,1,68,1,4.11
33356,One-and-Done,paid_ads,2024-05-21,34.12,11.0,Electronics,1,34.12,34.12,0,20,1,2,4,0,0,140,1,1.24
33463,Loyal Regular,referral,2024-10-30,57.2,5.0,Fashion,16,1630.23,101.89,25,47,15,7,26,0,0,24,1,104.77
30875,One-and-Done,social_media,2024-08-31,21.44,12.0,Fashion,1,21.44,21.44,0,3,3,1,8,0,1,172,1,1.86
34745,Loyal Regular,organic,2024-06-06,58.51,5.0,Home,8,860.29,107.54,21,124,27,11,60,0,0,2,0,1550.69
35409,One-and-Done,paid_ads,2024-12-17,37.1,4.0,Fashion,1,37.1,37.1,0,6,3,0,7,1,0,445,1,2.13
36608,Discount Addict,paid_ads,2024-04-18,23.76,28.0,Fashion,8,670.15,83.77,38,83,12,12,35,1,4,11,0,519.7
33331,Loyal Regular,organic,2024-05-15,36.41,6.0,Electronics,12,1840.96,153.41,13,44,21,5,38,2,0,22,0,3738.35
32161,One-and-Done,paid_ads,2024-08-07,29.57,4.0,Electronics,2,45.52,22.76,999,20,3,2,5,0,1,373,1,2.8
36356,Loyal Regular,email,2024-09-18,57.69,3.0,Electronics,11,1924.06,174.91,30,117,9,7,47,0,1,20,0,4450.2
32836,Loyal Regular,email,2024-05-05,34.46,10.0,Electronics,11,1351.8,122.89,25,63,19,12,21,0,1,10,0,2460.92
37941,Future VIP,referral,2024-12-03,58.64,0.0,Electronics,20,5491.43,274.57,9,75,23,14,19,2,1,3,0,11951.63
32426,Loyal Regular,organic,2024-12-21,27.01,4.0,Beauty,12,937.81,78.15,35,129,30,10,57,0,1,7,0,1470.57
32854,Discount Addict,email,2024-02-02,24.21,6.0,Electronics,7,623.49,89.07,21,27,15,12,48,0,1,60,0,328.17
36497,Future VIP,paid_ads,2024-11-15,63.93,5.0,Electronics,18,4795.67,266.43,17,141,25,5,29,1,0,7,0,16424.84
34553,Fading Away,email,2024-04-21,35.4,12.0,Beauty,8,229.2,28.65,66,14,9,2,7,0,1,101,0,23.68
33361,Discount Addict,social_media,2024-03-02,37.14,33.0,Fashion,7,682.8,97.54,49,84,5,9,34,0,1,64,1,11.82
34742,Loyal Regular,referral,2024-12-07,27.62,11.0,Electronics,20,2479.51,123.98,24,60,15,13,52,2,1,16,0,5738.7
31085,Future VIP,organic,2024-12-17,34.6,3.0,Electronics,36,6936.77,192.69,12,73,30,6,40,0,0,20,0,34578.11
35775,Discount Addict,organic,2024-05-17,13.37,19.0,Electronics,6,472.34,78.72,56,27,10,9,36,0,1,16,1,33.38
31311,Loyal Regular,email,2024-03-24,27.02,8.0,Beauty,13,950.9,73.15,27,104,21,9,26,0,2,2,0,1225.33
32198,Future VIP,organic,2024-11-08,46.55,1.0,Electronics,38,5003.37,131.67,10,71,29,6,33,1,1,6,0,17368.23
32726,One-and-Done,organic,2024-10-28,25.44,8.0,Fashion,2,57.78,28.89,999,14,1,2,9,0,0,237,1,4.25
37819,Loyal Regular,referral,2024-07-21,24.52,3.0,Home,12,1391.02,115.92,13,123,14,15,41,1,0,14,0,1846.87
35397,Loyal Regular,organic,2024-10-30,32.24,9.0,Fashion,14,2032.67,145.19,34,92,11,14,35,2,0,4,1,39.38
36167,Promising New,organic,2024-05-23,31.32,10.0,Beauty,4,398.86,99.72,41,24,14,5,31,1,0,55,0,347.27
32724,One-and-Done,paid_ads,2024-08-24,39.86,8.0,Beauty,1,39.86,39.86,0,17,1,2,3,0,0,147,1,0.56
33337,Fading Away,organic,2024-09-19,29.2,6.0,Fashion,9,452.38,50.26,35,24,7,4,10,0,1,97,0,153.81
34237,Discount Addict,paid_ads,2024-08-28,11.22,6.0,Home,11,892.3,81.12,55,25,12,8,27,2,1,44,1,86.82
37217,Fading Away,social_media,2024-01-21,33.0,4.0,Fashion,9,372.5,41.39,27,50,11,1,13,1,0,139,0,49.84
35611,Discount Addict,organic,2024-04-06,27.89,33.0,Beauty,13,384.41,29.57,39,70,10,8,47,5,2,25,0,151.94
32119,Promising New,referral,2024-08-26,16.99,6.0,Home,5,303.85,60.77,34,76,11,6,20,0,1,32,0,318.13
35932,Loyal Regular,email,2024-09-08,40.65,7.0,Electronics,10,1449.48,144.95,34,83,23,7,32,0,0,15,0,1773.34
31236,One-and-Done,organic,2024-11-29,37.14,13.0,Health,1,37.14,37.14,0,17,2,2,2,0,0,327,1,0.95
37831,Fading Away,paid_ads,2024-09-04,31.44,5.0,Health,6,657.11,109.52,61,40,5,2,8,1,1,91,0,189.48
32473,Loyal Regular,paid_ads,2024-07-29,50.97,2.0,Health,10,1129.28,112.93,14,123,22,7,15,1,1,11,0,2394.19
35651,Discount Addict,paid_ads,2024-03-02,13.61,40.0,Health,12,488.93,40.74,36,80,17,6,43,0,1,52,0,313.89
35837,One-and-Done,paid_ads,2024-01-12,24.03,7.0,Beauty,2,55.96,27.98,999,9,3,0,10,0,0,254,1,0.74
31184,Promising New,paid_ads,2024-06-22,49.82,2.0,Fashion,8,251.2,31.4,35,46,12,6,27,1,1,63,0,283.47
31822,One-and-Done,social_media,2024-09-25,40.56,22.0,Fashion,1,40.56,40.56,0,19,4,0,8,0,0,182,1,3.94
32951,One-and-Done,paid_ads,2024-12-29,44.79,3.0,Fashion,1,44.79,44.79,0,10,4,1,8,0,0,209,1,1.47
37036,Discount Addict,paid_ads,2024-08-13,21.03,13.0,Electronics,12,694.41,57.87,24,74,7,9,24,1,0,50,0,390.63
32159,One-and-Done,organic,2024-04-17,23.68,3.0,Health,1,23.68,23.68,0,19,4,2,8,0,0,294,1,1.64
33129,Fading Away,referral,2024-09-27,42.72,8.0,Home,8,611.59,76.45,59,21,5,4,18,0,1,85,1,36.89
35613,Loyal Regular,referral,2024-11-12,30.76,3.0,Fashion,14,2487.84,177.7,26,84,30,11,20,0,0,8,0,5596.63
36060,Discount Addict,paid_ads,2024-01-16,39.49,21.0,Beauty,6,340.33,56.72,34,57,17,10,25,1,1,60,1,21.48
32913,One-and-Done,paid_ads,2024-10-28,21.87,16.0,Beauty,1,21.87,21.87,0,16,4,0,10,0,0,231,1,1.73
35852,Fading Away,social_media,2024-06-17,26.47,12.0,Beauty,7,298.91,42.7,54,45,12,4,12,1,0,153,0,90.19
35276,One-and-Done,paid_ads,2024-02-20,20.95,1.0,Fashion,2,77.56,38.78,999,4,2,0,10,0,0,102,1,2.6
34507,Fading Away,organic,2024-03-06,38.22,0.0,Home,7,226.28,32.33,43,29,7,1,7,0,1,172,1,13.58
36466,Loyal Regular,organic,2024-06-17,51.46,8.0,Electronics,11,1877.31,170.66,23,88,16,11,27,0,0,16,1,20.1
36468,Discount Addict,email,2024-12-22,20.57,1.0,Health,5,523.51,104.7,32,22,11,7,27,1,1,41,0,403.69
37150,Promising New,social_media,2024-08-06,47.95,10.0,Electronics,8,731.5,91.44,30,71,6,2,9,0,0,42,0,868.15
36662,One-and-Done,paid_ads,2024-07-29,23.78,9.0,Electronics,1,23.78,23.78,0,12,2,0,9,0,0,492,1,2.03
32048,Fading Away,organic,2024-07-02,39.33,13.0,Fashion,6,481.78,80.3,25,38,7,3,5,0,2,194,1,44.9
34701,Future VIP,organic,2024-03-02,18.11,2.0,Fashion,45,3366.33,74.81,17,150,8,10,21,2,1,16,1,165.75
32881,One-and-Done,paid_ads,2024-08-20,21.08,14.0,Beauty,2,21.99,10.99,999,13,4,1,10,0,0,495,1,0.9
30867,Loyal Regular,social_media,2024-08-25,31.61,1.0,Electronics,13,1729.45,133.03,19,97,15,10,23,0,0,2,0,4272.39
33057,Discount Addict,paid_ads,2024-11-25,39.97,11.0,Health,10,536.66,53.67,59,70,16,7,29,2,1,14,1,7.24
35307,Loyal Regular,referral,2024-10-22,29.27,7.0,Fashion,11,1965.03,178.64,15,130,16,14,24,0,0,11,0,4400.71
