listing_id,neighborhood,property_type,sqft,bedrooms,bathrooms,floor,year_built,condition,has_parking,has_gym,has_pool,has_doorman,metro_distance_miles,school_rating,crime_index,restaurants_nearby,park_access_score,noise_level,listing_price,price_per_sqft,estimated_fair_value,price_gap_percent,days_on_market,sold,predicted_1yr_appreciation
100877,Riverside Park,Apartment,1338,3,2,22,2018,Renovated,0,0,0,0,1.06,8,18,35,9,25,677000,505.98,667000,1.5,40,1,8.5
103598,Old Town,Apartment,1184,2,1,19,2013,Renovated,0,1,0,0,1.87,5,55,70,2,65,404000,341.22,378000,6.9,17,1,-3.3
102809,Suburban Green,Townhouse,2299,3,3,3,2002,Average,1,1,0,1,2.76,9,10,20,8,18,744000,323.62,792000,-6.1,1,1,5.6
106358,North Valley,Apartment,922,2,1,20,2001,Average,1,0,0,1,4.14,7,15,12,7,12,180000,195.23,192000,-6.2,1,1,5.7
109488,Downtown Core,Condo,819,2,2,9,1981,New,0,1,0,0,0.2,6,45,85,3,78,564000,688.64,566000,-0.4,32,0,6.7
109111,Downtown Core,Apartment,1284,2,1,25,2004,Good,0,1,0,0,0.64,6,45,85,3,78,731000,569.31,695000,5.2,30,0,4.5
102012,Riverside Park,Apartment,614,2,2,23,1993,Good,0,1,1,0,0.65,8,18,35,9,25,335000,545.6,316000,6.0,40,1,9.0
108457,Downtown Core,Apartment,641,3,1,10,1998,Average,1,0,0,0,0.1,6,45,85,3,78,294000,458.66,292000,0.7,26,1,3.2
102507,Lakefront,Penthouse,2290,4,2,37,2018,Average,0,1,0,0,1.3,9,8,25,10,15,2969000,1296.51,3157000,-6.0,1,0,10.5
102364,Midtown East,Penthouse,2441,4,4,39,1998,Renovated,1,1,0,1,0.7,7,30,60,5,55,3523000,1443.26,3193000,10.3,101,1,5.2
111346,Lakefront,Apartment,842,1,1,2,1990,Renovated,1,0,0,0,1.11,9,8,25,10,15,565000,671.02,536000,5.4,42,1,10.6
109330,University Quarter,Apartment,1191,2,1,5,1991,Good,1,0,0,0,0.82,8,25,65,6,60,408000,342.57,386000,5.7,12,1,6.3
106296,Suburban Green,Apartment,733,2,1,8,2016,Good,0,0,0,0,3.28,9,10,20,8,18,186000,253.75,202000,-7.9,34,1,7.0
100405,Suburban Green,Townhouse,1719,3,2,2,2024,Needs Work,1,0,0,0,3.35,9,10,20,8,18,423000,246.07,412000,2.7,12,1,7.2
102197,Westside Heights,Condo,1016,3,2,15,2012,Renovated,0,1,0,0,0.49,9,12,40,8,35,684000,673.23,759000,-9.9,23,0,9.4
104212,Suburban Green,Townhouse,1418,3,3,3,2015,Good,0,0,0,0,2.9,9,10,20,8,18,530000,373.77,489000,8.4,89,1,6.3
105975,Riverside Park,Apartment,804,2,2,13,2012,Renovated,0,0,0,0,0.53,8,18,35,9,25,404000,502.49,393000,2.8,24,1,11.3
109941,Tech District,Apartment,1103,3,1,22,2022,Good,1,0,0,0,0.61,7,20,55,4,50,720000,652.77,651000,10.6,86,1,16.8
110466,Old Town,Studio,434,0,1,25,2013,Needs Work,1,1,0,1,1.62,5,55,70,2,65,79000,182.03,77000,2.6,13,1,-1.8
102925,University Quarter,Condo,1607,1,1,8,2005,New,1,1,0,0,0.43,8,25,65,6,60,872000,542.63,782000,11.5,46,0,3.6
101816,Tech District,Studio,515,0,1,13,1994,Good,1,0,0,0,0.33,7,20,55,4,50,225000,436.89,219000,2.7,9,1,16.7
109135,Industrial Edge,Apartment,816,2,1,22,2013,Renovated,1,0,0,0,2.89,4,62,15,1,72,164000,200.98,167000,-1.8,17,0,1.5
105986,Lakefront,Apartment,961,1,2,7,2019,Average,1,0,0,1,1.29,9,8,25,10,15,534000,555.67,520000,2.7,42,0,8.0
100792,Midtown East,Penthouse,1698,3,2,27,2001,New,1,1,0,0,0.26,7,30,60,5,55,2419000,1424.62,2244000,7.8,9,1,9.3
101407,Westside Heights,Apartment,698,1,1,4,2019,Good,0,0,0,0,0.1,9,12,40,8,35,349000,500.0,381000,-8.4,4,1,9.4
101769,Suburban Green,Apartment,1335,2,2,15,2020,Average,1,0,0,0,3.37,9,10,20,8,18,359000,268.91,354000,1.4,6,1,4.1
101654,Tech District,Apartment,643,2,1,12,2018,Good,0,0,0,0,0.83,7,20,55,4,50,356000,553.65,331000,7.6,34,0,14.3
104035,Westside Heights,Studio,355,0,1,2,2021,Average,0,1,1,0,0.66,9,12,40,8,35,139000,391.55,131000,6.1,34,1,10.7
100728,North Valley,Apartment,611,2,1,22,1998,New,1,0,0,0,3.77,7,15,12,7,12,178000,291.33,170000,4.7,7,1,3.2
101933,Tech District,Condo,1259,3,1,18,2000,Good,1,1,0,0,0.84,7,20,55,4,50,856000,679.9,839000,2.0,12,1,12.7
111430,University Quarter,Studio,360,0,1,24,2004,Average,0,1,0,0,0.55,8,25,65,6,60,88000,244.44,89000,-1.1,29,0,7.5
109260,Industrial Edge,Condo,872,2,1,15,2008,Good,0,0,0,0,2.75,4,62,15,1,72,159000,182.34,172000,-7.6,22,1,3.1
110828,Downtown Core,Apartment,875,2,2,13,2023,Renovated,0,0,0,0,0.38,6,45,85,3,78,454000,518.86,475000,-4.4,18,1,2.1
110586,University Quarter,Apartment,722,1,1,6,2015,Good,1,1,0,0,0.88,8,25,65,6,60,268000,371.19,242000,10.7,82,0,5.9
103426,Industrial Edge,Penthouse,2740,3,2,26,1990,Renovated,1,0,1,0,2.94,4,62,15,1,72,1376000,502.19,1333000,3.2,39,1,2.7
110876,Riverside Park,Penthouse,2380,2,2,34,2003,Average,0,1,1,1,0.75,8,18,35,9,25,2686000,1128.57,2618000,2.6,27,1,12.7
104320,Old Town,Condo,1175,2,2,14,2022,Average,1,1,0,0,1.76,5,55,70,2,65,360000,306.38,353000,2.0,28,0,-1.7
104705,Industrial Edge,Apartment,1386,2,1,13,2009,Good,0,0,0,1,2.93,4,62,15,1,72,256000,184.7,239000,7.1,22,1,3.8
111865,Industrial Edge,Penthouse,2263,2,2,34,2007,Renovated,1,0,0,0,2.98,4,62,15,1,72,1097000,484.75,1092000,0.5,35,0,5.0
102862,Industrial Edge,Condo,1698,3,2,24,2003,New,1,1,0,0,2.24,4,62,15,1,72,473000,278.56,484000,-2.3,43,1,4.5
105614,North Valley,Condo,1336,3,2,15,1986,Good,1,0,0,1,4.16,7,15,12,7,12,342000,255.99,352000,-2.8,42,1,1.7
109515,University Quarter,Apartment,1300,1,1,16,2024,Good,0,0,0,0,0.73,8,25,65,6,60,401000,308.46,439000,-8.7,9,1,5.0
103291,Tech District,Apartment,1265,3,1,10,1969,Good,0,1,1,0,0.8,7,20,55,4,50,783000,618.97,700000,11.9,60,1,14.9
104281,Old Town,Townhouse,1957,4,2,2,1975,Good,0,1,0,0,1.33,5,55,70,2,65,725000,370.46,658000,10.2,65,0,-3.6
108005,University Quarter,Apartment,1162,3,1,16,2007,Average,0,0,0,0,0.69,8,25,65,6,60,343000,295.18,347000,-1.2,40,0,8.4
104158,Suburban Green,Condo,1412,1,2,25,2008,New,1,0,0,1,3.11,9,10,20,8,18,680000,481.59,672000,1.2,39,1,6.0
101131,University Quarter,Apartment,938,2,2,20,1995,Needs Work,1,1,0,0,1.04,8,25,65,6,60,247000,263.33,240000,2.9,45,1,8.8
105770,North Valley,Studio,422,0,1,24,1970,Good,1,1,1,0,4.31,7,15,12,7,12,83000,196.68,81000,2.5,16,1,3.7
104524,Suburban Green,Condo,1567,2,2,2,2004,New,1,0,1,1,3.33,9,10,20,8,18,664000,423.74,651000,2.0,6,1,7.2
105212,Old Town,Studio,523,0,1,20,1980,Average,1,1,0,0,1.94,5,55,70,2,65,100000,191.2,105000,-4.8,20,1,-3.5
102397,Lakefront,Condo,1414,1,2,6,2017,New,1,1,0,0,1.38,9,8,25,10,15,1097000,775.81,1170000,-6.2,1,1,9.9
109356,Industrial Edge,Studio,381,0,1,19,2018,Good,0,0,0,0,2.61,4,62,15,1,72,56000,146.98,51000,9.8,65,0,2.2
105408,Suburban Green,Apartment,801,3,1,13,1995,Needs Work,1,0,0,0,3.45,9,10,20,8,18,168000,209.74,166000,1.2,22,1,5.0
104445,Lakefront,Townhouse,2445,4,2,2,2016,Renovated,0,1,0,0,1.55,9,8,25,10,15,1685000,689.16,1836000,-8.2,8,1,7.7
100200,Lakefront,Apartment,695,2,1,21,1987,Needs Work,1,0,1,0,1.0,9,8,25,10,15,324000,466.19,345000,-6.1,22,1,8.5
111879,Industrial Edge,Apartment,691,2,1,16,2019,Average,1,0,0,0,2.44,4,62,15,1,72,115000,166.43,113000,1.8,21,1,5.0
107067,Tech District,Condo,1323,3,1,7,2002,Good,0,0,0,0,0.51,7,20,55,4,50,808000,610.73,774000,4.4,32,1,14.5
111978,Tech District,Townhouse,1807,2,3,2,1985,New,0,0,0,0,0.21,7,20,55,4,50,1270000,702.82,1359000,-6.5,7,1,12.1
105582,Old Town,Condo,880,1,1,19,1983,Average,1,0,0,0,1.76,5,55,70,2,65,283000,321.59,266000,6.4,25,1,-4.5
100885,Tech District,Condo,885,2,2,15,2009,Needs Work,0,1,0,0,0.53,7,20,55,4,50,385000,435.03,395000,-2.5,35,0,15.0
107946,Harbor View,Condo,1442,1,2,18,2015,Renovated,1,0,0,0,1.44,6,28,50,7,40,979000,678.92,916000,6.9,45,0,11.3
106422,Midtown East,Condo,856,1,2,4,2014,Needs Work,1,0,0,0,0.59,7,30,60,5,55,274000,320.09,277000,-1.1,41,1,8.8
103841,Lakefront,Apartment,1359,3,1,23,1990,Renovated,1,0,0,0,1.42,9,8,25,10,15,963000,708.61,981000,-1.8,24,0,11.8
102573,Downtown Core,Studio,530,0,1,11,2021,Average,1,0,0,0,0.1,6,45,85,3,78,182000,343.4,183000,-0.5,33,0,5.9
102891,Suburban Green,Penthouse,3334,3,3,21,2004,Good,0,0,0,1,2.76,9,10,20,8,18,2472000,741.45,2433000,1.6,26,1,6.3
105164,Harbor View,Studio,579,0,1,6,2015,Good,0,0,0,0,0.73,6,28,50,7,40,189000,326.42,202000,-6.4,1,0,13.4
102739,Downtown Core,Townhouse,2139,3,2,1,2016,Needs Work,0,1,0,0,0.1,6,45,85,3,78,825000,385.69,888000,-7.1,39,0,3.4
108881,Midtown East,Studio,491,0,1,16,2009,Average,0,0,0,1,0.28,7,30,60,5,55,133000,270.88,145000,-8.3,35,0,10.1
110435,Harbor View,Condo,1159,2,2,7,1962,Renovated,0,0,1,0,0.95,6,28,50,7,40,755000,651.42,716000,5.4,18,0,10.9
103511,Tech District,Apartment,801,2,2,3,2018,Renovated,0,1,0,1,0.29,7,20,55,4,50,498000,621.72,474000,5.1,36,1,15.9
106540,North Valley,Apartment,1132,3,1,16,1988,Good,0,0,0,0,3.88,7,15,12,7,12,256000,226.15,239000,7.1,15,1,4.7
102916,Tech District,Apartment,973,3,2,11,1960,Good,1,0,1,1,0.29,7,20,55,4,50,652000,670.09,597000,9.2,80,1,16.8
107750,Tech District,Studio,403,0,1,10,2019,Renovated,0,1,1,0,0.56,7,20,55,4,50,175000,434.24,188000,-6.9,15,1,17.2
107362,North Valley,Penthouse,2058,3,3,36,1985,Average,1,1,1,1,4.37,7,15,12,7,12,1194000,580.17,1135000,5.2,30,1,3.5
101695,Harbor View,Apartment,629,3,2,7,2006,Average,1,0,1,1,1.21,6,28,50,7,40,312000,496.03,287000,8.7,32,0,8.9
110737,Midtown East,Apartment,1298,1,2,5,2016,New,0,0,0,0,1.0,7,30,60,5,55,560000,431.43,581000,-3.6,12,1,10.6
107372,Tech District,Studio,477,0,1,23,1971,Renovated,1,0,0,1,0.58,7,20,55,4,50,246000,515.72,243000,1.2,5,0,15.1
110752,Suburban Green,Apartment,1139,2,2,10,2010,Good,1,1,0,0,3.17,9,10,20,8,18,339000,297.63,348000,-2.6,8,0,9.0
101918,Westside Heights,Townhouse,1262,3,3,2,2016,Good,1,0,0,1,0.27,9,12,40,8,35,881000,698.1,911000,-3.3,43,0,14.9
102956,North Valley,Penthouse,2213,2,3,39,1988,Good,0,0,0,1,4.34,7,15,12,7,12,1174000,530.5,1246000,-5.8,38,1,4.7
110654,Old Town,Condo,1332,3,2,3,1968,Good,0,0,0,0,1.51,5,55,70,2,65,393000,295.05,397000,-1.0,20,1,-1.7
107596,Lakefront,Condo,1587,2,2,1,2021,Good,0,0,0,0,1.4,9,8,25,10,15,977000,615.63,973000,0.4,28,1,7.9
107646,Industrial Edge,Condo,901,3,2,7,2011,Good,1,1,0,0,2.22,4,62,15,1,72,182000,202.0,190000,-4.2,8,0,3.9
111440,University Quarter,Apartment,954,1,1,19,2022,Good,1,1,0,1,0.8,8,25,65,6,60,401000,420.34,366000,9.6,65,1,8.0
110823,Downtown Core,Condo,1083,1,2,22,2021,Needs Work,0,0,0,1,0.56,6,45,85,3,78,445000,410.9,470000,-5.3,1,1,7.9
105573,Lakefront,Penthouse,3098,2,3,36,2019,Renovated,0,0,0,0,1.03,9,8,25,10,15,5168000,1668.17,5273000,-2.0,27,1,11.1
105442,Midtown East,Condo,964,2,1,6,1988,Needs Work,0,1,0,0,0.29,7,30,60,5,55,314000,325.73,319000,-1.6,29,1,5.8
101729,Industrial Edge,Condo,1062,2,1,22,1997,Renovated,1,1,0,1,2.24,4,62,15,1,72,317000,298.49,284000,11.6,97,0,2.8
105384,Old Town,Apartment,628,1,2,2,1980,Average,0,1,1,0,1.29,5,55,70,2,65,149000,237.26,158000,-5.7,11,0,-1.4
104529,Lakefront,Apartment,1192,2,2,14,2014,Good,0,0,0,1,1.7,9,8,25,10,15,698000,585.57,710000,-1.7,11,1,8.8
109375,Industrial Edge,Apartment,847,2,1,20,1972,Average,0,0,0,1,2.53,4,62,15,1,72,142000,167.65,140000,1.4,6,1,5.3
106692,Downtown Core,Townhouse,2392,3,2,3,1966,Renovated,0,0,1,0,0.1,6,45,85,3,78,1818000,760.03,1632000,11.4,117,1,7.0
109140,Downtown Core,Studio,507,0,1,16,2006,Average,0,0,1,0,0.1,6,45,85,3,78,201000,396.45,183000,9.8,29,1,7.5
105273,Industrial Edge,Condo,1287,3,1,25,1991,Average,1,0,0,0,2.99,4,62,15,1,72,259000,201.24,245000,5.7,45,1,2.0
108270,Midtown East,Townhouse,2322,2,2,2,1982,Average,1,0,0,0,0.7,7,30,60,5,55,989000,425.93,1002000,-1.3,18,1,10.6
109154,Old Town,Penthouse,3131,2,4,15,1960,New,1,1,0,0,1.89,5,55,70,2,65,2303000,735.55,2443000,-5.7,1,1,0.7
108154,Lakefront,Condo,1212,3,1,19,2012,Average,0,0,0,0,1.13,9,8,25,10,15,742000,612.21,765000,-3.0,43,1,10.2
100764,North Valley,Townhouse,2252,3,2,2,2015,New,1,0,0,0,3.92,7,15,12,7,12,736000,326.82,676000,8.9,63,1,1.0
108830,Industrial Edge,Apartment,877,1,1,5,2010,Good,1,1,0,0,2.89,4,62,15,1,72,141000,160.78,148000,-4.7,18,1,1.6
107034,Downtown Core,Condo,1512,2,1,25,2014,Good,0,0,0,1,0.1,6,45,85,3,78,1065000,704.37,992000,7.4,9,1,6.1
111971,Downtown Core,Apartment,1338,1,1,19,2019,Average,1,1,0,0,0.28,6,45,85,3,78,707000,528.4,660000,7.1,33,1,4.6
106691,Downtown Core,Apartment,1131,3,1,11,2000,Good,0,0,0,0,0.1,6,45,85,3,78,546000,482.76,562000,-2.8,27,1,5.1
103149,Riverside Park,Apartment,868,2,1,13,2005,Renovated,1,0,0,0,0.89,8,18,35,9,25,390000,449.31,432000,-9.7,1,1,10.9
103806,University Quarter,Apartment,707,1,2,10,1981,Good,0,0,0,0,0.96,8,25,65,6,60,240000,339.46,224000,7.1,32,1,6.2
106953,Midtown East,Condo,1004,2,1,25,1994,Average,0,0,0,0,0.22,7,30,60,5,55,427000,425.3,466000,-8.4,1,1,8.0
103301,Suburban Green,Apartment,1354,2,2,21,2000,Average,0,0,1,0,3.13,9,10,20,8,18,380000,280.65,388000,-2.1,44,0,6.5
107254,North Valley,Apartment,1366,1,1,22,2012,Good,0,1,0,0,4.22,7,15,12,7,12,313000,229.14,310000,1.0,31,1,2.2
105088,Westside Heights,Condo,1076,2,1,7,2012,Good,0,1,0,0,0.57,9,12,40,8,35,635000,590.15,685000,-7.3,10,1,9.3
106720,Industrial Edge,Townhouse,2254,3,3,2,1961,Good,1,0,1,0,2.79,4,62,15,1,72,523000,232.03,484000,8.1,74,1,4.1
109269,Midtown East,Penthouse,2563,2,2,37,1962,Average,0,1,0,0,0.77,7,30,60,5,55,2464000,961.37,2423000,1.7,45,0,5.2
104551,Downtown Core,Apartment,814,2,2,11,1998,Needs Work,1,0,1,0,0.1,6,45,85,3,78,316000,388.21,315000,0.3,25,1,5.3
102827,Harbor View,Condo,1649,2,2,20,1993,Renovated,0,0,1,1,1.32,6,28,50,7,40,1047000,634.93,1125000,-6.9,1,1,13.3
107505,Old Town,Condo,1371,1,2,24,2018,Needs Work,1,0,0,0,1.26,5,55,70,2,65,351000,256.02,357000,-1.7,5,0,-3.3
101302,Riverside Park,Condo,1750,1,1,23,2016,Good,0,0,0,0,1.09,8,18,35,9,25,933000,533.14,915000,2.0,23,1,7.2
105650,Harbor View,Apartment,1021,1,2,16,1989,Good,0,1,1,1,1.41,6,28,50,7,40,532000,521.06,546000,-2.6,6,1,8.9
101980,Industrial Edge,Condo,875,2,1,6,1970,New,1,0,0,0,2.44,4,62,15,1,72,192000,219.43,209000,-8.1,3,1,0.8
104382,Tech District,Apartment,1116,2,1,21,1998,Good,0,1,0,0,0.49,7,20,55,4,50,652000,584.23,648000,0.6,43,0,14.9
102665,Midtown East,Apartment,1154,3,2,18,2012,Good,1,0,1,0,0.94,7,30,60,5,55,515000,446.27,528000,-2.5,27,1,8.7
105075,Riverside Park,Apartment,1035,3,1,2,2015,Needs Work,1,0,1,0,1.23,8,18,35,9,25,290000,280.19,310000,-6.5,1,1,11.2
101240,Westside Heights,Apartment,975,2,2,12,2003,Needs Work,1,1,0,0,0.32,9,12,40,8,35,380000,389.74,419000,-9.3,11,1,13.6
102248,Midtown East,Apartment,720,1,1,22,1973,Good,0,1,1,0,0.63,7,30,60,5,55,382000,530.56,342000,11.7,77,1,8.2
106370,Tech District,Townhouse,2231,3,2,2,2012,Needs Work,1,1,0,1,0.24,7,20,55,4,50,1149000,515.02,1094000,5.0,18,1,13.0
108318,Tech District,Condo,1471,1,1,11,2000,Needs Work,1,0,0,1,0.16,7,20,55,4,50,715000,486.06,696000,2.7,7,1,15.4
107650,Westside Heights,Studio,362,0,1,5,2008,Average,1,0,0,1,0.1,9,12,40,8,35,132000,364.64,143000,-7.7,3,1,14.0
109692,Westside Heights,Apartment,919,1,1,9,1977,Needs Work,0,1,0,1,0.58,9,12,40,8,35,401000,436.34,375000,6.9,19,0,12.3
100335,North Valley,Condo,1768,2,2,20,2018,Good,1,1,0,1,4.34,7,15,12,7,12,458000,259.05,495000,-7.5,30,1,4.0
102276,Riverside Park,Condo,1680,2,2,20,1993,Average,0,0,1,1,0.95,8,18,35,9,25,849000,505.36,843000,0.7,7,1,7.9
111481,Suburban Green,Penthouse,2976,3,2,18,2023,Renovated,0,0,0,0,3.01,9,10,20,8,18,2088000,701.61,2193000,-4.8,18,1,8.8
100581,Downtown Core,Studio,464,0,1,8,2015,New,1,0,1,0,0.46,6,45,85,3,78,203000,437.5,219000,-7.3,3,0,5.6
100289,Riverside Park,Townhouse,1345,3,3,2,2019,Renovated,1,1,0,0,1.08,8,18,35,9,25,807000,600.0,780000,3.5,7,1,7.3
111553,Old Town,Penthouse,3477,3,3,16,1990,Good,0,1,0,1,1.51,5,55,70,2,65,2188000,629.28,2335000,-6.3,11,1,-3.4
110562,Old Town,Condo,1570,3,1,17,1981,Good,0,1,0,1,1.76,5,55,70,2,65,502000,319.75,543000,-7.6,24,0,-2.5
104394,Midtown East,Townhouse,2315,3,3,1,2011,Average,1,0,0,0,0.39,7,30,60,5,55,1059000,457.45,1017000,4.1,40,0,8.1
104370,Harbor View,Apartment,810,2,2,15,1994,Renovated,0,0,0,1,1.3,6,28,50,7,40,400000,493.83,439000,-8.9,24,1,9.4
108493,Riverside Park,Townhouse,1403,3,3,1,2019,Average,1,1,0,0,1.01,8,18,35,9,25,661000,471.13,650000,1.7,8,0,11.1
110418,Harbor View,Townhouse,1859,3,3,2,2000,Good,0,0,0,0,0.76,6,28,50,7,40,992000,533.62,1046000,-5.2,24,1,9.2
103077,Industrial Edge,Apartment,842,3,2,10,2006,Renovated,0,1,0,1,2.77,4,62,15,1,72,167000,198.34,163000,2.5,43,0,3.4
101955,North Valley,Studio,454,0,1,15,2020,Average,1,1,0,0,4.31,7,15,12,7,12,73000,160.79,68000,7.4,37,1,1.3
103139,Industrial Edge,Penthouse,2122,3,4,31,1980,Average,0,0,1,0,2.22,4,62,15,1,72,908000,427.9,874000,3.9,10,1,3.7
110819,Old Town,Apartment,1201,1,1,17,2010,Good,1,1,0,0,1.26,5,55,70,2,65,358000,298.08,381000,-6.0,33,1,0.6
104363,North Valley,Condo,1297,2,2,4,1987,Average,0,0,1,0,4.24,7,15,12,7,12,285000,219.74,269000,5.9,35,0,6.4
100002,Tech District,Apartment,853,2,1,6,1960,Needs Work,1,1,0,0,0.49,7,20,55,4,50,321000,376.32,326000,-1.5,13,1,17.3
109403,Midtown East,Condo,913,2,2,20,2016,Renovated,0,0,1,0,0.91,7,30,60,5,55,520000,569.55,514000,1.2,23,1,9.6
103768,Riverside Park,Townhouse,2335,4,3,1,2007,Good,1,1,0,1,0.76,8,18,35,9,25,1442000,617.56,1302000,10.8,82,0,7.7
107884,University Quarter,Penthouse,2378,4,4,15,2000,Good,1,0,0,0,0.74,8,25,65,6,60,2025000,851.56,1841000,10.0,77,0,8.2
108763,Westside Heights,Condo,1323,2,2,9,2020,Good,0,1,0,0,0.52,9,12,40,8,35,830000,627.36,858000,-3.3,30,1,11.4
111807,Lakefront,Condo,1124,2,1,9,2017,Good,1,0,0,0,1.33,9,8,25,10,15,735000,653.91,774000,-5.0,45,1,10.2
104845,Old Town,Condo,1540,2,1,3,2005,Good,1,0,1,0,1.31,5,55,70,2,65,508000,329.87,518000,-1.9,35,0,-4.7
110249,Riverside Park,Penthouse,2354,4,3,33,2020,New,0,0,0,0,0.91,8,18,35,9,25,3294000,1399.32,3063000,7.5,9,1,8.7
102264,North Valley,Condo,1711,3,1,24,2014,Good,1,1,0,0,4.08,7,15,12,7,12,523000,305.67,475000,10.1,97,1,4.8
106667,Downtown Core,Apartment,1106,1,2,25,2001,Average,0,0,1,0,0.1,6,45,85,3,78,619000,559.67,566000,9.4,72,1,2.7
103047,Riverside Park,Studio,438,0,1,3,1978,New,1,1,0,0,0.83,8,18,35,9,25,176000,401.83,171000,2.9,29,1,12.9
110520,Tech District,Penthouse,2975,2,2,16,1998,New,0,0,0,0,0.5,7,20,55,4,50,4506000,1514.62,4272000,5.5,7,1,17.2
108424,Old Town,Townhouse,1414,3,3,2,2012,Needs Work,1,0,0,0,1.97,5,55,70,2,65,318000,224.89,320000,-0.6,27,0,0.9
107932,Riverside Park,Studio,439,0,1,18,1985,Needs Work,0,1,1,0,0.55,8,18,35,9,25,125000,284.74,116000,7.8,25,0,10.3
111958,Downtown Core,Studio,407,0,1,14,2000,Average,0,1,0,0,0.15,6,45,85,3,78,152000,373.46,140000,8.6,85,0,5.8
101102,Lakefront,Condo,981,2,1,14,1974,Average,1,0,0,0,1.23,9,8,25,10,15,642000,654.43,622000,3.2,8,0,9.0
100138,Harbor View,Townhouse,2242,2,2,3,2011,Good,0,1,0,1,0.76,6,28,50,7,40,1418000,632.47,1360000,4.3,21,0,11.0
111221,Suburban Green,Condo,1629,3,2,23,2010,Good,0,0,0,0,3.32,9,10,20,8,18,539000,330.88,572000,-5.8,8,1,7.9
103530,Downtown Core,Studio,521,0,1,9,2021,New,1,0,0,0,0.44,6,45,85,3,78,253000,485.6,235000,7.7,41,1,4.3
109746,Old Town,Condo,1098,2,2,10,2000,New,0,1,1,0,1.2,5,55,70,2,65,456000,415.3,463000,-1.5,10,1,-4.6
107017,Suburban Green,Condo,820,1,2,6,1994,Average,0,1,0,0,3.33,9,10,20,8,18,241000,293.9,231000,4.3,21,1,8.1
105753,Suburban Green,Condo,1671,2,1,18,2011,Good,0,0,1,1,3.13,9,10,20,8,18,623000,372.83,636000,-2.0,45,1,7.9
111878,Tech District,Condo,1102,3,2,6,2021,Good,0,1,0,0,0.57,7,20,55,4,50,685000,621.6,656000,4.4,37,1,13.4
108955,Midtown East,Condo,1721,2,2,8,2020,Needs Work,0,0,0,0,0.94,7,30,60,5,55,587000,341.08,531000,10.5,81,0,7.4
111133,Old Town,Condo,1243,2,1,2,1994,Renovated,1,0,0,0,1.52,5,55,70,2,65,473000,380.53,424000,11.6,96,0,-2.5
109354,Westside Heights,Apartment,1332,3,1,25,1981,Good,0,1,0,0,0.67,9,12,40,8,35,763000,572.82,831000,-8.2,1,1,9.7
104484,Westside Heights,Condo,1429,3,1,1,2005,Renovated,0,0,0,0,0.34,9,12,40,8,35,892000,624.21,945000,-5.6,1,0,14.4
100597,Lakefront,Condo,1397,3,2,17,2024,Average,0,1,0,0,1.37,9,8,25,10,15,858000,614.17,877000,-2.2,23,1,6.3
108725,University Quarter,Apartment,1048,1,2,16,1999,Renovated,0,0,0,0,0.68,8,25,65,6,60,396000,377.86,391000,1.3,12,1,3.1
111658,North Valley,Apartment,1020,2,1,20,2020,Average,0,0,1,0,3.75,7,15,12,7,12,229000,224.51,207000,10.6,37,0,6.7
104440,Old Town,Studio,527,0,1,2,2000,Average,0,1,0,1,1.95,5,55,70,2,65,97000,184.06,92000,5.4,5,1,-0.1
104837,Harbor View,Apartment,1075,3,2,22,1967,Renovated,1,0,0,0,1.03,6,28,50,7,40,674000,626.98,633000,6.5,32,1,10.3
107962,Riverside Park,Townhouse,2367,4,3,2,2008,Good,0,1,1,0,0.99,8,18,35,9,25,1265000,534.43,1270000,-0.4,25,1,10.0
103634,Westside Heights,Condo,1480,3,1,24,2014,Needs Work,0,0,0,0,0.17,9,12,40,8,35,819000,553.38,746000,9.8,39,1,14.7
105903,Riverside Park,Studio,457,0,1,3,1989,Average,0,0,0,0,1.12,8,18,35,9,25,116000,253.83,118000,-1.7,11,1,11.3
108276,Downtown Core,Studio,383,0,1,21,2021,New,0,1,0,0,0.25,6,45,85,3,78,175000,456.92,187000,-6.4,29,1,7.5
105224,North Valley,Studio,503,0,1,1,2023,Average,1,1,0,1,3.86,7,15,12,7,12,74000,147.12,70000,5.7,34,0,5.8
110625,Harbor View,Condo,1278,3,1,9,2015,New,1,1,0,0,1.33,6,28,50,7,40,806000,630.67,861000,-6.4,31,1,13.2
111675,Tech District,Condo,1523,3,1,21,2011,Average,1,0,1,0,0.4,7,20,55,4,50,1027000,674.33,971000,5.8,42,1,15.3
101964,Tech District,Studio,361,0,1,1,1987,Average,0,0,0,1,0.75,7,20,55,4,50,115000,318.56,118000,-2.5,33,0,16.2
104127,Harbor View,Apartment,684,3,1,23,1982,Average,1,1,0,1,0.83,6,28,50,7,40,385000,562.87,352000,9.4,103,0,10.4
100864,Midtown East,Apartment,943,2,1,11,2002,Good,1,0,0,0,0.74,7,30,60,5,55,407000,431.6,395000,3.0,28,1,7.7
110202,Lakefront,Condo,1208,1,2,4,2005,Renovated,1,0,0,1,1.26,9,8,25,10,15,855000,707.78,920000,-7.1,18,1,8.4
108047,Midtown East,Apartment,1286,3,1,17,1974,New,0,0,0,0,0.37,7,30,60,5,55,726000,564.54,662000,9.7,57,1,5.6
106357,Riverside Park,Apartment,775,1,1,9,1962,Renovated,1,0,0,1,1.21,8,18,35,9,25,367000,473.55,379000,-3.2,33,0,8.9
